"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"11","23","L039 (12).MP4","21169","R040 (12).MP4","21972","1","42.42627",376.88324,"1.94223","4.95165","1419.55632","15.33553","11.86672","11.89344","337.35868","-164.73608","-1369.01106","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"11","24","L039 (12).MP4","64702","R040 (12).MP4","65505","1","54.53087",355.40568,"6.50088","10.53803","2898.91655","3.86221","14.80953","1.19291","-191.95674","35.78155","-2892.33287","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"11","25","L039 (12).MP4","64736","R040 (12).MP4","65539","1","54.54032",475.48892,"10.92774","14.69168","4600.03601","4.46567","9.38912","0.59607","-302.44733","191.85779","-4586.07103","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"11","26","L039 (12).MP4","64754","R040 (12).MP4","65557","1","54.54532",352.04994,"4.57409","4.09114","1963.10496","5.49656","25.63939","21.45876","-166.68059","-87.03908","-1954.07852","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"11","28","L039 (12).MP4","64760","R040 (12).MP4","65563","1","54.54699",492.83844,"3.15199","7.80587","2101.53505","3.20276","11.89348","11.32500","100.85632","-60.11284","-2098.25261","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"11","29","L039 (12).MP4","64768","R040 (12).MP4","65571","1","54.54922",514.22361,"3.62281","10.40169","2334.36768","9.49820","7.80665","5.45437","337.66579","-185.38679","-2302.36531","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"11","30","L039 (12).MP4","79251","R040 (12).MP4","80054","1","58.57630",588.40768,"2.83909","5.58269","1831.18585","20.63213","2.16713","2.90585","-512.83635","-391.59259","-1713.73736","Muraenidae","Gymnothorax","javanicus","37060039",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"11","31","L039 (12).MP4","79846","R040 (12).MP4","80649","1","58.74174",782.82022,"4.22147","4.21242","2137.80303","11.81395","13.40933","10.36606","434.64102","-51.50143","-2092.51920","Triakidae","Hemitriakis","falcata","37017009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.6761","113.5387","20210518","15:20","Point Cloates","No-take","inNP.11","139","Charlotte Aston","Yes","Yes"
"12","0","L039 (3).MP4","38055","R040 (3).MP4","19110","1","8.72733",496.00244,"20.46138","14.06219","5464.28614","14.92136","4.05698","6.79530","-1356.67887","372.98333","-5280.03114","Sphyraenidae","Sphyraena","spp",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","2","L039 (4).MP4","14142","R040 (3).MP4","76258","1","24.61765",497.37536,"3.08964","4.00491","2529.50292","6.70651","1.20434","1.13458","286.76314","70.92769","-2512.19449","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","4","L039 (4).MP4","14339","R040 (3).MP4","76455","1","24.67243",298.18065,"5.42914","9.82364","2898.13311","12.90143","1.73654","1.12795","-646.63445","-23.98202","-2824.97155","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","5","L039 (4).MP4","14341","R040 (3).MP4","76457","1","24.67298",351.86547,"2.75596","0.84892","1573.53821","8.74933","21.49857","15.15491","202.26672","-127.97840","-1555.22738","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","7","L039 (4).MP4","14488","R040 (3).MP4","76604","1","24.71386",338.44702,"1.35186","4.73459","1148.45793","5.86628","15.34012","5.35747","-106.51605","-49.32048","-1142.44363","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","8","L039 (4).MP4","14512","R040 (3).MP4","76628","1","24.72053",358.66321,"3.99279","5.38414","1935.53884","17.97721","15.96844","2.68769","-587.60948","-107.61220","-1841.04462","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","9","L039 (4).MP4","14729","R040 (3).MP4","76845","1","24.78087",354.19525,"3.08934","7.36649","1769.17200","22.15063","1.16927","1.74582","-663.06151","-72.86868","-1638.59976","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","10","L039 (4).MP4","29527","R040 (4).MP4","10582","1","28.89553",122.96202,"4.15721","8.65698","1993.97353","24.79333","10.48109","16.51552","-833.39780","-67.97876","-1810.18161","Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","11","L039 (4).MP4","30014","R040 (4).MP4","11069","1","29.03095",527.89604,"20.87098","1.96077","3692.59898","28.83993","45.65555","9.14063","1548.06622","880.95677","-3234.60869","Carangidae","Seriola","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","12","L039 (4).MP4","30204","R040 (4).MP4","11259","1","29.08378",543.95756,"12.54384","10.89588","4997.49064","14.75644","0.65179","15.11859","893.20059","906.91930","-4832.66001","Carangidae","Seriola","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","13","L039 (4).MP4","30492","R040 (4).MP4","11547","1","29.16386",774.00454,"13.63807","4.25208","3012.26933","13.89066","32.11415","2.01805","719.27842","74.77597","-2924.17742","Serranidae","Epinephelus","multinotatus","37311010",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","14","L039 (4).MP4","37372","R040 (4).MP4","18427","1","31.07688",403.26972,"1.30965","7.95831","1335.73481","9.12207","9.40223","41.17168","-208.42189","-37.48165","-1318.84151","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","15","L039 (4).MP4","37830","R040 (4).MP4","18885","1","31.20423",470.97851,"1.31409","11.12602","1507.02881","2.53729","5.22639","46.03678","60.04844","-29.07125","-1505.55135","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","16","L039 (4).MP4","38056","R040 (4).MP4","19111","1","31.26707",395.46654,"0.97539","4.42537","1091.78366","16.07775","3.92394","10.45559","97.61651","-286.16904","-1049.08048","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","17","L039 (4).MP4","38944","R040 (4).MP4","19999","1","31.51398",446.7967,"1.07720","3.54181","1156.75792","9.53065","0.11601","3.64496","-94.25190","166.73472","-1140.79139","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","19","L039 (5).MP4","35499","R040 (5).MP4","16554","1","53.09582",307.2125,"16.43307","11.69280","3329.73987","27.35199","40.10524","14.50450","-1497.43193","313.35945","-2957.47714","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","20","L039 (5).MP4","35516","R040 (5).MP4","16571","1","53.10055",467.91219,"6.82642","7.57117","3205.48087","15.24393","1.75047","3.40904","-744.64993","394.75526","-3092.69662","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","21","L039 (5).MP4","35695","R040 (5).MP4","16750","1","53.15032",385.37744,"5.24350","3.72224","2356.13766","20.96592","16.77304","12.53065","604.98582","587.14123","-2200.14591","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","22","L039 (5).MP4","36011","R040 (5).MP4","17066","1","53.23819",430.2053,"5.64550","7.76589","2522.36099","6.65018","17.35375","8.16639","-187.17991","224.25543","-2505.38982","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","24","L039 (5).MP4","53702","R040 (5).MP4","34757","1","58.15727",334.33315,"1.70586","5.56046","1672.11773","7.54046","6.04711","0.51234","-150.09443","-160.06046","-1657.65799","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","25","L039 (5).MP4","53702","R040 (5).MP4","34757","1","58.15727",228.4799,"2.56652","4.38494","1659.93626","15.38589","22.56389","44.07560","380.73788","-221.36286","-1600.44541","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","26","L039 (5).MP4","53901","R040 (5).MP4","34956","1","58.21260",257.45382,"6.78646","9.05972","2010.15561","27.69010","49.80263","11.86770","-929.12266","-96.27513","-1779.94039","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"12","27","L039 (5).MP4","54262","R040 (5).MP4","35317","1","58.31298",339.22873,"3.11072","6.30438","1693.84215","15.28630","17.48319","2.11020","-439.33231","-80.06617","-1633.91486","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7262","113.5214","20210518","12:48","Point Cloates","No-take","inNP.12","126","Charlotte Aston","Yes","Yes"
"13","10","L037 (3).MP4","28798","R038 (2).MP4","63698","1","16.26375",662.92263,"24.63004","10.44852","3962.42832","22.95819","36.44888","7.72946","-1536.73840","165.10584","-3648.56319","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"13","12","L037 (3).MP4","29088","R038 (2).MP4","63988","1","16.34438",568.64243,"2.63595","7.22152","1997.43035","12.16612","8.43107","3.96678","-135.21308","398.64515","-1952.56945","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"13","13","L037 (3).MP4","29375","R038 (2).MP4","64275","1","16.42419",135.28891,"1.76636","5.60510","2150.52210","4.15786","3.73148","9.04343","-53.89467","146.31227","-2144.86209","Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"13","14","L037 (4).MP4","40060","R038 (3).MP4","74960","1","41.93495",344.21375,"6.58605","10.12290","2457.07570","21.80457","15.01387","0.96803","-864.93015","-291.28226","-2281.28724","Serranidae","Epinephelus","rivulatus","37311022",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"13","16","L037 (4).MP4","52657","R038 (4).MP4","6496","1","45.43761",312.80875,"31.08589","15.81068","4691.47439","20.61673","28.98907","3.60602","-1650.01395","79.71722","-4391.01708","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"13","20","L037 (5).MP4","6013","R038 (4).MP4","40913","1","55.00745",530.32791,"6.43377","4.35828","2496.14846","26.33533","7.47932","8.72595","-1091.17380","188.59093","-2237.08077","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"13","21","L037 (5).MP4","6949","R038 (4).MP4","41849","1","55.26771",583.47102,"16.51093","9.66018","2769.55781","16.78800","54.69392","4.39587","799.67322","-20.45605","-2651.51933","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"13","22","L037 (5).MP4","7075","R038 (4).MP4","41975","1","55.30275",497.74367,"1.98410","3.48552","1374.74971","7.74246","14.93101","0.89657","-180.37362","42.03572","-1362.21699","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7963","113.5041","20210518","12:08","Point Cloates","Fished","outNP.1","116","Charlotte Aston","Yes","Yes"
"14","0","L027 (03).MP4","21179","R028 (03).MP4","19810","1","0.62980",585.6477,"9.48665","16.27707","2109.52844","25.55697","65.42303","1.74912","861.82530","-292.37162","-1903.12538","Rhinobatidae","Rhinobatos","sainsburyi","37027003",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","1","L027 (03).MP4","74674","R028 (03).MP4","73305","1","15.50438",613.72316,"1.13337","8.08241","1029.85643","14.40188","9.12370","0.30614","3.49677","-256.12382","-997.49317","Triakidae","Hemitriakis","falcata","37017009",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","2","L027 (04).MP4","4967","R028 (04).MP4","3537","1","18.66142",435.67136,"9.85446","5.88955","2289.49141","27.53395","56.90681","7.64718","-1055.08620","-83.34198","-2030.17688","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","3","L027 (04).MP4","5078","R028 (04).MP4","3648","1","18.69228",436.42536,"1.91738","6.16895","1367.61962","21.17058","3.71164","8.86417","-486.06061","-87.70555","-1275.31809","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","4","L027 (04).MP4","5234","R028 (04).MP4","3804","1","18.73566",378.29088,"4.98654","6.22958","1846.02263","25.46886","32.36058","8.72095","-792.06195","52.91675","-1666.62450","Sparidae","Chrysophrys","auratus","37353001",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","5","L027 (04).MP4","9305","R028 (04).MP4","7875","1","19.86763",455.06907,"28.77450","19.09068","4274.05329","0.84978","34.79219","5.54616","61.29775","-16.14415","-4273.58322","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","6","L027 (05).MP4","9237","R028 (05).MP4","7807","1","42.38818",381.87165,"2.16705","4.89247","1256.88402","6.21990","25.72507","1.77334","-67.56033","-118.23566","-1249.48524","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","9","L027 (05).MP4","64963","R028 (05).MP4","63533","1","57.88310",1140.61673,"8.15019","1.35579","2807.14144","7.45811","18.61699","4.45510","244.26734","270.36932","-2783.39307","Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","10","L027 (05).MP4","64998","R028 (05).MP4","63568","1","57.89284",1000.56357,"10.43979","4.26536","3076.20465","19.10621","19.14522","7.57721","960.54927","301.99601","-2906.74708","Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
"14","11","L027 (05).MP4","65180","R028 (05).MP4","63750","1","57.94344",1234.94641,"9.59673","7.10824","2896.77645","18.27841","14.57672","2.90199","-908.36461","17.31327","-2750.61589","Carangidae","Seriola","dumerili","37337025",1,"AD","Passing",NA,NA,"2021-05_PtCloates_BRUVS",NA,NA,NA,NA,NA,NA,"-22.7413","113.4991","20210519","8:48","Point Cloates","Fished","outNP.2","179","Gabby Cummins","Yes","Yes"
