"","sample.x","scientific","maxn","family","genus","species","campaignid.x","latitude.x","longitude.x","date.time","location.x","status.x","depth.x","successful.count.x","successful.length.x","method.x","unique_id","date.x","time","site.x","observer.count","sample.y","latitude.y","longitude.y","date.y","site.y","location.y","depth.y","successful.count.y","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","method.y","campaignid.y","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","sample","method","campaignid","latitude","longitude","date","location","status.y","site","depth","successful.count","successful.length.y"
"600","4","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7337,113.5555,NA,NA,NA,73.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_4",20220520,"14:40:43",NA,"Kaitlin McCloghry","4",-22.7337,113.5555,20220520,NA,"Point Cloates",73.9,"Yes",0,0,1,2,0,0.921052631578947,38,0.2,0.406838102172486,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,162,68.7601013183594,0.454407475407255,291.164531247144,0.258323669433594,1.63177108764648,5.37396240234375,8.98215675354004,-77.7422561645508,0.0789473684210526,"4","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7337,113.5555,20220520,NA,NA,NA,73.9,"Yes","Yes"
"601","40","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7522,113.5444,NA,NA,NA,84.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_40",20220520,"11:58:07",NA,"Henry Evans","40",-22.7522,113.5444,20220520,NA,"Point Cloates",84.1,"Yes",0,1,0,1,0,0.931034482758621,29,0.08,0.276887462097269,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,147,77.0604248046875,0.589541930028907,283.611301042319,0.606008529663086,2.09985160827637,6.19866943359375,20.2173385620117,-97.2777633666992,0.0689655172413793,"40","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7522,113.5444,20220520,NA,NA,NA,84.1,"Yes","Yes"
"602","41","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7154,113.5479,NA,NA,NA,89.7,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_41",20220522,"10:21:59",NA,"Henry Evans","41",-22.7154,113.5479,20220522,NA,"Point Cloates",89.7,"Yes",0,0,1,3,2,0.8125,32,0.32,0.476095228569523,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,174,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0.1875,"41","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7154,113.5479,20220522,NA,NA,NA,89.7,"Yes","Yes"
"603","42","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6952,113.5537,NA,NA,NA,92.3,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_42",20220522,"12:51:14",NA,"Kaitlin McCloghry","42",-22.6952,113.5537,20220522,NA,"Point Cloates",92.3,"Yes",0,1,0,3,0,0.894736842105263,38,0.12,0.33166247903554,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,183,82.831657409668,1.48162419088138,304.725045917822,0.418788909912109,5.09414672851562,18.5476455688477,1.04734480381012,-83.8790054321289,0.105263157894737,"42","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6952,113.5537,20220522,NA,NA,NA,92.3,"Yes","Yes"
"604","43","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7328,113.5589,NA,NA,NA,70.6,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_43",20220522,"08:03:30",NA,"Henry Evans","43",-22.7328,113.5589,20220522,NA,"Point Cloates",70.6,"Yes",0,0,0,2,2,0.857142857142857,28,0.5,0.760885910252682,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,163,67.2314147949219,0.358856067060351,296.593163376229,0.0514554977416992,1.2715368270874,4.41099548339844,6.82806015014648,-74.0594711303711,0.142857142857143,"43","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7328,113.5589,20220522,NA,NA,NA,70.6,"Yes","Yes"
"605","44","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7482,113.549,NA,NA,NA,79.4,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_44",20220520,"12:17:32",NA,"Henry Evans","44",-22.7482,113.549,20220520,NA,"Point Cloates",79.4,"Yes",0,0,0,0,0,1,32,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,150,73.5436096191406,0.538418271523051,282.373300594863,-0.103682518005371,1.87421894073486,5.78757476806641,16.147668838501,-89.691276550293,0,"44","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7482,113.549,20220520,NA,NA,NA,79.4,"Yes","Yes"
"606","45","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7602,113.5432,NA,NA,NA,81.8,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_45",20220520,"09:23:19",NA,"test video","45",-22.7602,113.5432,20220520,NA,"Point Cloates",81.8,"Yes",0,1,1,5,3,0.67741935483871,31,1,0.645497224367903,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,142,74.7003631591797,0.582956047798286,291.044714964582,0.525314331054688,2.02758026123047,6.92666625976562,22.7171726226807,-97.4175338745117,0.32258064516129,"45","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7602,113.5432,20220520,NA,NA,NA,81.8,"Yes","Yes"
"607","46","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.693,113.5605,NA,NA,NA,79.5,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_46",20220522,"14:30:54",NA,"Kaitlin McCloghry","46",-22.693,113.5605,20220522,NA,"Point Cloates",79.5,"Yes",0,2,2,24,3,0.225,40,1.93333333333333,0.980265035707122,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,190,74.5397720336914,0.963684916167931,321.904737028515,-0.379551887512207,3.39414310455322,12.8181686401367,-3.33585095405579,-71.2039184570312,0.775,"46","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.693,113.5605,20220522,NA,NA,NA,79.5,"Yes","Yes"
"608","47","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6999,113.5592,NA,NA,NA,80.8,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_47",20220522,"12:59:50",NA,"Kaitlin McCloghry","47",-22.6999,113.5592,20220522,NA,"Point Cloates",80.8,"Yes",0,0,1,0,0,0.96969696969697,33,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,185,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.0303030303030303,"47","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6999,113.5592,20220522,NA,NA,NA,80.8,"Yes","Yes"
"609","48","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.696,113.5596,NA,NA,NA,80.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_48",20220522,"14:21:46",NA,"Henry Evans","48",-22.696,113.5596,20220522,NA,"Point Cloates",80.2,"Yes",0,0,0,0,0,1,32,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,188,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,"48","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.696,113.5596,20220522,NA,NA,NA,80.2,"Yes","Yes"
"610","49","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7309,113.5443,NA,NA,NA,89.5,"No","No","BRUV","2022-05_PtCloates_stereo-BRUVS_49",20220520,"14:20:55",NA,"N/A","49",-22.7309,113.5443,20220520,NA,"Point Cloates",89.5,"No",0,0,1,2,0,0.785714285714286,14,0.2,0.414039335605413,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,158,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0.214285714285714,"49","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7309,113.5443,20220520,NA,NA,NA,89.5,"No","No"
"611","5","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7218,113.5506,NA,NA,NA,81.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_5",20220522,"08:50:54",NA,"Kaitlin McCloghry","5",-22.7218,113.5506,20220522,NA,"Point Cloates",81.9,"Yes",0,2,2,1,1,0.837837837837838,37,0.214285714285714,0.417855447018672,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,170,76.7877502441406,0.722166548228501,278.716543080746,0.0834312438964844,2.51445579528809,7.61016845703125,8.58411979675293,-85.3718719482422,0.162162162162162,"5","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7218,113.5506,20220522,NA,NA,NA,81.9,"Yes","Yes"
"612","50","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7173,113.5528,NA,NA,NA,81.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_50",20220522,"10:14:30",NA,"Kaitlin McCloghry","50",-22.7173,113.5528,20220522,NA,"Point Cloates",81.9,"Yes",0,0,2,0,3,0.857142857142857,35,0.56,0.506622805119022,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,173,74.567497253418,0.598560591021988,277.086991833288,0.235849380493164,2.09148788452148,6.31320190429688,6.89075374603271,-81.458251953125,0.142857142857143,"50","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7173,113.5528,20220522,NA,NA,NA,81.9,"Yes","Yes"
"613","51","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.69,113.5609,NA,NA,NA,79.4,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_51",20220522,"14:49:13",NA,"Henry Evans","51",-22.69,113.5609,20220522,NA,"Point Cloates",79.4,"Yes",0,0,0,10,5,0.594594594594595,37,1.16,0.8,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,193,77.8889846801758,0.907276586315289,311.770545558695,-0.427116394042969,3.18288421630859,12.3326568603516,-6.2061128616333,-71.6828689575195,0.405405405405405,"51","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.69,113.5609,20220522,NA,NA,NA,79.4,"Yes","Yes"
"614","52","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7635,113.5348,NA,NA,NA,91,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_52",20220520,"08:50:37",NA,"Molly Gerrans","52",-22.7635,113.5348,20220520,NA,"Point Cloates",91,"Yes",0,2,2,1,1,0.8,30,0.291666666666667,0.464305621487537,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,140,85.0333862304688,0.74507776366466,276.054188869967,-0.256486892700195,2.63635635375977,8.28347015380859,27.4680137634277,-112.501403808594,0.2,"52","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7635,113.5348,20220520,NA,NA,NA,91,"Yes","Yes"
"615","53","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6839,113.5636,NA,NA,NA,78.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_53",20220526,"08:29:10",NA,"Kaitlin McCloghry","53",-22.6839,113.5636,20220526,NA,"Point Cloates",78.2,"Yes",0,5,0,6,18,0.0333333333333333,30,2,0.666666666666667,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,198,80.8049697875977,0.8457696179968,292.089583524652,0.00375556945800781,3.0037841796875,10.4301300048828,-11.7048454284668,-69.1001281738281,0.966666666666667,"53","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6839,113.5636,20220526,NA,NA,NA,78.2,"Yes","Yes"
"616","54","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7654,113.5392,NA,NA,NA,83.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_54",20220520,"08:32:36",NA,"Molly Gerrans","54",-22.7654,113.5392,20220520,NA,"Point Cloates",83.1,"Yes",0,0,0,2,1,0.884615384615385,26,0.478260869565217,0.510753918455249,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,139,79.6699981689453,0.593030467330739,293.241813556023,-1.0897855758667,2.1430025100708,6.24996948242188,25.0873565673828,-104.757354736328,0.115384615384615,"54","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7654,113.5392,20220520,NA,NA,NA,83.1,"Yes","Yes"
"617","55","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7564,113.529,NA,NA,NA,89.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_55",20220520,"09:48:49",NA,"test video","55",-22.7564,113.529,20220520,NA,"Point Cloates",89.1,"Yes",0,0,1,7,10,0.4375,32,1.1304347826087,0.45769658728016,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,144,92.5276947021484,0.729012477029685,279.456483524867,0.283512115478516,2.56309127807617,7.53408050537109,28.6352100372314,-121.162902832031,0.5625,"55","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7564,113.529,20220520,NA,NA,NA,89.1,"Yes","Yes"
"618","56","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7534,113.5302,NA,NA,NA,99.8,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_56",20220520,"10:09:08",NA,"Kaitlin McCloghry","56",-22.7534,113.5302,20220520,NA,"Point Cloates",99.8,"Yes",0,0,0,0,2,0.9375,32,0.08,0.276887462097269,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,145,89.762565612793,0.625984302857735,283.115856072894,0.703031539916992,2.21840858459473,6.91551208496094,27.409854888916,-117.172416687012,0.0625,"56","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7534,113.5302,20220520,NA,NA,NA,99.8,"Yes","Yes"
"619","57","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6751,113.561,NA,NA,NA,88.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_57",20220526,"08:11:51",NA,"Kaitlin McCloghry","57",-22.6751,113.561,20220526,NA,"Point Cloates",88.2,"Yes",0,0,0,18,7,0.21875,32,1.8,0.695852373938459,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,195,89.3179397583008,1.02138240247248,281.007399238161,-0.495477676391602,3.61158180236816,10.2959594726562,-13.2102823257446,-76.1076583862305,0.78125,"57","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6751,113.561,20220526,NA,NA,NA,88.2,"Yes","Yes"
"620","58","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7056,113.5502,NA,NA,NA,90.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_58",20220522,"12:28:44",NA,"Kaitlin McCloghry","58",-22.7056,113.5502,20220522,NA,"Point Cloates",90.9,"Yes",0,1,0,3,0,0.851851851851852,27,0.25,0.444261658319319,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,179,79.2675857543945,0.823565183651878,275.654076942645,0.0431652069091797,2.84984397888184,8.32405090332031,7.32804203033447,-86.5956268310547,0.148148148148148,"58","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7056,113.5502,20220522,NA,NA,NA,90.9,"Yes","Yes"
"621","59","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7437,113.5452,NA,NA,NA,83.5,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_59",20220520,"12:37:35",NA,"Kaitlin McCloghry","59",-22.7437,113.5452,20220520,NA,"Point Cloates",83.5,"Yes",0,2,2,1,3,0.724137931034483,29,0.5,0.510753918455249,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,153,76.598258972168,0.614093782456677,278.700106014441,0.298365592956543,2.13369083404541,6.49835968017578,16.7190818786621,-93.3173370361328,0.275862068965517,"59","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7437,113.5452,20220520,NA,NA,NA,83.5,"Yes","Yes"
"622","6","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7459,113.5531,NA,NA,NA,74.3,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_6",20220520,"12:30:12",NA,"Kaitlin McCloghry","6",-22.7459,113.5531,20220520,NA,"Point Cloates",74.3,"Yes",0,0,0,0,0,1,29,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,152,69.060302734375,0.488923437641363,280.02379137373,0.197895050048828,1.73542785644531,4.77818298339844,13.1987152099609,-82.2590179443359,0,"6","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7459,113.5531,20220520,NA,NA,NA,74.3,"Yes","Yes"
"623","60","Lethrinidae Lethrinus miniatus",3,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7516,113.5386,NA,NA,NA,91,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_60",20220520,"12:05:02",NA,"Kaitlin McCloghry","60",-22.7516,113.5386,20220520,NA,"Point Cloates",91,"Yes",0,0,0,2,2,0.833333333333333,24,0.5,0.606976978666884,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,148,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.166666666666667,"60","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7516,113.5386,20220520,NA,NA,NA,91,"Yes","Yes"
"624","61","Lethrinidae Lethrinus miniatus",1,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6779,113.5654,NA,NA,NA,79.8,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_61",20220526,"08:23:34",NA,"Kaitlin McCloghry","61",-22.6779,113.5654,20220526,NA,"Point Cloates",79.8,"Yes",0,1,1,11,0,0.580645161290323,31,0.916666666666667,0.775531608229039,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,197,79.092903137207,0.889217651274945,279.709020453082,0.19163703918457,3.05923843383789,9.37513732910156,-12.9283008575439,-66.1646041870117,0.419354838709677,"61","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6779,113.5654,20220526,NA,NA,NA,79.8,"Yes","Yes"
"625","62","Lethrinidae Lethrinus miniatus",10,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7375,113.542,NA,NA,NA,90.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_62",20220520,"14:11:26",NA,"Henry Evans","62",-22.7375,113.542,20220520,NA,"Point Cloates",90.1,"Yes",0,0,1,4,8,0.657894736842105,38,0.739130434782609,0.688700443150182,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,156,83.8419952392578,0.677866830408193,292.502972049002,0.186274528503418,2.42430591583252,8.39495086669922,17.4736671447754,-101.31566619873,0.342105263157895,"62","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7375,113.542,20220520,NA,NA,NA,90.1,"Yes","Yes"
"626","63","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6744,113.5666,NA,NA,NA,81.1,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_63",20220526,"08:17:59",NA,"Kaitlin McCloghry","63",-22.6744,113.5666,20220526,NA,"Point Cloates",81.1,"Yes",0,1,0,3,0,0.84,25,0.318181818181818,0.476731294622796,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,196,80.6893920898438,0.961887707670935,280.626241703402,0.232696533203125,3.40553665161133,10.0945358276367,-12.762601852417,-67.9267883300781,0.16,"63","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6744,113.5666,20220526,NA,NA,NA,81.1,"Yes","Yes"
"627","64","Lethrinidae Lethrinus miniatus",4,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7343,113.5508,NA,NA,NA,79.2,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_64",20220520,"14:30:16",NA,"Kaitlin McCloghry","64",-22.7343,113.5508,20220520,NA,"Point Cloates",79.2,"Yes",0,0,1,4,1,0.8125,32,0.44,0.506622805119022,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,160,74.0769119262695,0.668145711623484,285.428643780015,-0.195757865905762,2.39053821563721,7.28445434570312,11.2678279876709,-85.3447418212891,0.1875,"64","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7343,113.5508,20220520,NA,NA,NA,79.2,"Yes","Yes"
"628","7","Lethrinidae Lethrinus miniatus",2,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7574,113.5382,NA,NA,NA,89.3,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_7",20220520,"09:36:32",NA,"Kaitlin McCloghry","7",-22.7574,113.5382,20220520,NA,"Point Cloates",89.3,"Yes",0,1,1,0,1,0.909090909090909,33,0.12,0.33166247903554,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,143,81.3750076293945,0.574421746335714,298.232004321277,-0.423488616943359,2.08941459655762,7.23994445800781,23.5441398620605,-104.919151306152,0.0909090909090909,"7","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7574,113.5382,20220520,NA,NA,NA,89.3,"Yes","Yes"
"629","8","Lethrinidae Lethrinus miniatus",0,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7298,113.5538,NA,NA,NA,76.4,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_8",20220522,"08:12:35",NA,"Kaitlin McCloghry","8",-22.7298,113.5538,20220522,NA,"Point Cloates",76.4,"Yes",0,0,0,0,0,1,28,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,164,72.5127182006836,0.588809386917294,281.060568301988,0.119852066040039,2.08586120605469,6.12709045410156,8.82851982116699,-81.3412399291992,0,"8","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.7298,113.5538,20220522,NA,NA,NA,76.4,"Yes","Yes"
"630","9","Lethrinidae Lethrinus miniatus",5,"Lethrinidae","Lethrinus","miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6934,113.5571,NA,NA,NA,84.9,"Yes","Yes","BRUV","2022-05_PtCloates_stereo-BRUVS_9",20220522,"14:27:15",NA,"Henry Evans","9",-22.6934,113.5571,20220522,NA,"Point Cloates",84.9,"Yes",0,0,1,2,0,0.914285714285714,35,0.2,0.408248290463863,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,189,81.5772552490234,1.42965516122184,306.607526948782,0.27348518371582,4.8843822479248,18.4683380126953,-1.63264286518097,-79.9446105957031,0.0857142857142857,"9","BRUV","2022-05_PtCloates_stereo-BRUVS",-22.6934,113.5571,20220522,NA,NA,NA,84.9,"Yes","Yes"
"631","1","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.696,113.5315,NA,"Point Cloates","No-take",129,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_1",20210518,"14:56:00","inNP.1","Charlotte Aston/Henry Evans","1",-22.696,113.5315,20210518,"inNP.1","Point Cloates",129,NA,0,0,5,1,11,0.433333333333333,30,2,0.794719414239026,"BRUV","2021-05_PtCloates_BRUVS",0,126,124.10523223877,2.23228791748589,295.306561180768,0.934113502502441,7.98588466644287,27.0492706298828,3.23041462898254,-127.335647583008,0.566666666666667,"1","BRUV","2021-05_PtCloates_BRUVS",-22.696,113.5315,20210518,"Point Cloates","No-take","inNP.1",129,"Yes","Yes"
"632","10","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.6734,113.524,NA,"Point Cloates","No-take",197,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_10",20210518,"15:27:00","inNP.10","Charlotte Aston","10",-22.6734,113.524,20210518,"inNP.10","Point Cloates",197,"Yes",0,0,0,0,0,1,34,0,0,"BRUV","2021-05_PtCloates_BRUVS",0,131,198.656372070312,1.49457756882804,290.051184703001,-1.02558135986328,5.32248687744141,18.0806732177734,-42.9300994873047,-155.726272583008,0,"10","BRUV","2021-05_PtCloates_BRUVS",-22.6734,113.524,20210518,"Point Cloates","No-take","inNP.10",197,"Yes","Yes"
"633","11","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.6761,113.5387,NA,"Point Cloates","No-take",139,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_11",20210518,"15:20:00","inNP.11","Charlotte Aston","11",-22.6761,113.5387,20210518,"inNP.11","Point Cloates",139,"Yes",0,1,8,2,3,0.423076923076923,26,1.63157894736842,0.597264720370147,"BRUV","2021-05_PtCloates_BRUVS",1,130,133.520614624023,2.50618992035892,289.365786435476,0.296189308166504,8.95210552215576,28.9575500488281,-12.6342725753784,-120.886344909668,0.576923076923077,"11","BRUV","2021-05_PtCloates_BRUVS",-22.6761,113.5387,20210518,"Point Cloates","No-take","inNP.11",139,"Yes","Yes"
"634","12","Nemipteridae Pentapodus nagasakiensis",0,"Nemipteridae","Pentapodus","nagasakiensis","2021-05_PtCloates_BRUVS",-22.7262,113.5214,NA,"Point Cloates","No-take",126,"Yes","Yes","BRUV","2021-05_PtCloates_BRUVS_12",20210518,"12:48:00","inNP.12","Charlotte Aston","12",-22.7262,113.5214,20210518,"inNP.12","Point Cloates",126,"Yes",0,3,3,1,4,0.607142857142857,28,0.944444444444444,0.53930480546961,"BRUV","2021-05_PtCloates_BRUVS",0,120,116.889801025391,1.58768763679858,296.55019167471,1.19442558288574,5.67023658752441,19.4762268066406,22.1737327575684,-139.063537597656,0.392857142857143,"12","BRUV","2021-05_PtCloates_BRUVS",-22.7262,113.5214,20210518,"Point Cloates","No-take","inNP.12",126,"Yes","Yes"
