"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status","successful.length"
"576","35","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.6987,113.551,"BRUV","2022-05_PtCloates_stereo-BRUVS_35",3,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",94.6,"Yes",0,1,1,1,0,0.909090909090909,33,0.16,0.374165738677394,0,182,84.1957092285156,1.47408294384079,302.327088471412,0.795857429504395,5.05078029632568,18.4834518432617,3.6657931804657,-87.8615036010742,0.0909090909090909,NA,NA
"577","36","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7564,113.4711,"BOSS","2021-05_PtCloates_BOSS_36",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.12","Point Cloates",215,"Yes",0,0,0,0,0,1,32,0,0,0,26,232.141204833984,0.880275491029078,289.60098703827,-0.239295959472656,3.16380310058594,10.6974182128906,5.03656005859375,-237.177764892578,0,NA,NA
"578","36","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7318,113.5477,"BRUV","2022-05_PtCloates_stereo-BRUVS_36",2,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",83.2,"Yes",0,0,0,1,0,0.974358974358974,39,0.04,0.2,0,159,77.54345703125,0.679105989441288,282.192423082841,0.136308670043945,2.40022087097168,7.36107635498047,11.7149562835693,-89.258415222168,0.0256410256410256,NA,NA
"579","36","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7564,113.4711,"BOSS","2021-05_PtCloates_BOSS_36",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.12","Point Cloates",215,"Yes",0,0,0,0,0,1,32,0,0,0,26,232.141204833984,0.880275491029078,289.60098703827,-0.239295959472656,3.16380310058594,10.6974182128906,5.03656005859375,-237.177764892578,0,NA,NA
"580","36","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7318,113.5477,"BRUV","2022-05_PtCloates_stereo-BRUVS_36",0,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",83.2,"Yes",0,0,0,1,0,0.974358974358974,39,0.04,0.2,0,159,77.54345703125,0.679105989441288,282.192423082841,0.136308670043945,2.40022087097168,7.36107635498047,11.7149562835693,-89.258415222168,0.0256410256410256,NA,NA
"581","36","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7564,113.4711,"BOSS","2021-05_PtCloates_BOSS_36",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.12","Point Cloates",215,"Yes",0,0,0,0,0,1,32,0,0,0,26,232.141204833984,0.880275491029078,289.60098703827,-0.239295959472656,3.16380310058594,10.6974182128906,5.03656005859375,-237.177764892578,0,NA,NA
"582","36","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7318,113.5477,"BRUV","2022-05_PtCloates_stereo-BRUVS_36",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",83.2,"Yes",0,0,0,1,0,0.974358974358974,39,0.04,0.2,0,159,77.54345703125,0.679105989441288,282.192423082841,0.136308670043945,2.40022087097168,7.36107635498047,11.7149562835693,-89.258415222168,0.0256410256410256,NA,NA
"583","36","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7564,113.4711,"BOSS","2021-05_PtCloates_BOSS_36",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.12","Point Cloates",215,"Yes",0,0,0,0,0,1,32,0,0,0,26,232.141204833984,0.880275491029078,289.60098703827,-0.239295959472656,3.16380310058594,10.6974182128906,5.03656005859375,-237.177764892578,0,NA,NA
"584","36","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7318,113.5477,"BRUV","2022-05_PtCloates_stereo-BRUVS_36",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",83.2,"Yes",0,0,0,1,0,0.974358974358974,39,0.04,0.2,0,159,77.54345703125,0.679105989441288,282.192423082841,0.136308670043945,2.40022087097168,7.36107635498047,11.7149562835693,-89.258415222168,0.0256410256410256,NA,NA
"585","37","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7836,113.4886,"BOSS","2021-05_PtCloates_BOSS_37",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.13","Point Cloates",156,"Yes",0,0,0,0,0,1,49,0.0588235294117647,0.238832573610613,0,27,135.751846313477,0.472102674364555,264.546645108568,2.3707332611084,3.15069007873535,9.46940612792969,52.390251159668,-188.142105102539,0,NA,NA
"586","37","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7475,113.5445,"BRUV","2022-05_PtCloates_stereo-BRUVS_37",1,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",81.3,"Yes",0,0,0,10,18,0.222222222222222,36,1.76,0.597215762238964,0,151,78.2366409301758,0.57447847914772,286.873685891414,0.0155925750732422,2.1146354675293,6.34632110595703,19.0140247344971,-97.2506637573242,0.777777777777778,NA,NA
"587","37","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7836,113.4886,"BOSS","2021-05_PtCloates_BOSS_37",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.13","Point Cloates",156,"Yes",0,0,0,0,0,1,49,0.0588235294117647,0.238832573610613,0,27,135.751846313477,0.472102674364555,264.546645108568,2.3707332611084,3.15069007873535,9.46940612792969,52.390251159668,-188.142105102539,0,NA,NA
"588","37","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7475,113.5445,"BRUV","2022-05_PtCloates_stereo-BRUVS_37",4,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",81.3,"Yes",0,0,0,10,18,0.222222222222222,36,1.76,0.597215762238964,0,151,78.2366409301758,0.57447847914772,286.873685891414,0.0155925750732422,2.1146354675293,6.34632110595703,19.0140247344971,-97.2506637573242,0.777777777777778,NA,NA
"589","37","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7836,113.4886,"BOSS","2021-05_PtCloates_BOSS_37",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.13","Point Cloates",156,"Yes",0,0,0,0,0,1,49,0.0588235294117647,0.238832573610613,0,27,135.751846313477,0.472102674364555,264.546645108568,2.3707332611084,3.15069007873535,9.46940612792969,52.390251159668,-188.142105102539,0,NA,NA
"590","37","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7475,113.5445,"BRUV","2022-05_PtCloates_stereo-BRUVS_37",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",81.3,"Yes",0,0,0,10,18,0.222222222222222,36,1.76,0.597215762238964,0,151,78.2366409301758,0.57447847914772,286.873685891414,0.0155925750732422,2.1146354675293,6.34632110595703,19.0140247344971,-97.2506637573242,0.777777777777778,NA,NA
"591","37","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7836,113.4886,"BOSS","2021-05_PtCloates_BOSS_37",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.13","Point Cloates",156,"Yes",0,0,0,0,0,1,49,0.0588235294117647,0.238832573610613,0,27,135.751846313477,0.472102674364555,264.546645108568,2.3707332611084,3.15069007873535,9.46940612792969,52.390251159668,-188.142105102539,0,NA,NA
"592","37","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7475,113.5445,"BRUV","2022-05_PtCloates_stereo-BRUVS_37",1,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",81.3,"Yes",0,0,0,10,18,0.222222222222222,36,1.76,0.597215762238964,0,151,78.2366409301758,0.57447847914772,286.873685891414,0.0155925750732422,2.1146354675293,6.34632110595703,19.0140247344971,-97.2506637573242,0.777777777777778,NA,NA
"593","38","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.6868,113.5642,"BRUV","2022-05_PtCloates_stereo-BRUVS_38",1,"Lethrinidae Gymnocranius sp1_BRUV",20220526,NA,"Point Cloates",78.6,"Yes",0,1,2,10,3,0.483870967741935,31,1.32,0.690410505906933,0,200,79.2155685424805,0.80114505548661,298.765330428293,-0.156228065490723,2.79992198944092,10.1075744628906,-10.761100769043,-68.4544677734375,0.516129032258065,NA,NA
"594","38","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.6868,113.5642,"BRUV","2022-05_PtCloates_stereo-BRUVS_38",0,"Lethrinidae Lethrinus miniatus_BRUV",20220526,NA,"Point Cloates",78.6,"Yes",0,1,2,10,3,0.483870967741935,31,1.32,0.690410505906933,0,200,79.2155685424805,0.80114505548661,298.765330428293,-0.156228065490723,2.79992198944092,10.1075744628906,-10.761100769043,-68.4544677734375,0.516129032258065,NA,NA
"595","38","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.6868,113.5642,"BRUV","2022-05_PtCloates_stereo-BRUVS_38",4,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220526,NA,"Point Cloates",78.6,"Yes",0,1,2,10,3,0.483870967741935,31,1.32,0.690410505906933,0,200,79.2155685424805,0.80114505548661,298.765330428293,-0.156228065490723,2.79992198944092,10.1075744628906,-10.761100769043,-68.4544677734375,0.516129032258065,NA,NA
"596","38","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.6868,113.5642,"BRUV","2022-05_PtCloates_stereo-BRUVS_38",1,"Pinguipedidae Parapercis nebulosa_BRUV",20220526,NA,"Point Cloates",78.6,"Yes",0,1,2,10,3,0.483870967741935,31,1.32,0.690410505906933,0,200,79.2155685424805,0.80114505548661,298.765330428293,-0.156228065490723,2.79992198944092,10.1075744628906,-10.761100769043,-68.4544677734375,0.516129032258065,NA,NA
"597","39","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7938,113.4843,"BOSS","2021-05_PtCloates_BOSS_39",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.15","Point Cloates",156,"Yes",0,1,1,2,2,0.884615384615385,52,0.354838709677419,0.48637345711392,0,28,132.629302978516,1.15036660029701,309.406297552245,2.44379234313965,5.10973930358887,16.2569122314453,61.1626205444336,-193.791931152344,0.115384615384615,NA,NA
"598","39","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7105,113.5539,"BRUV","2022-05_PtCloates_stereo-BRUVS_39",1,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",78.9,"Yes",0,0,3,6,11,0.354838709677419,31,1.85,1.13670808176853,0,176,74.9775009155273,0.652433859744189,274.656629826506,0.485797882080078,2.23007392883301,6.51311492919922,6.79070711135864,-81.7682113647461,0.645161290322581,NA,NA
"599","39","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7938,113.4843,"BOSS","2021-05_PtCloates_BOSS_39",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.15","Point Cloates",156,"Yes",0,1,1,2,2,0.884615384615385,52,0.354838709677419,0.48637345711392,0,28,132.629302978516,1.15036660029701,309.406297552245,2.44379234313965,5.10973930358887,16.2569122314453,61.1626205444336,-193.791931152344,0.115384615384615,NA,NA
"600","39","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7105,113.5539,"BRUV","2022-05_PtCloates_stereo-BRUVS_39",7,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",78.9,"Yes",0,0,3,6,11,0.354838709677419,31,1.85,1.13670808176853,0,176,74.9775009155273,0.652433859744189,274.656629826506,0.485797882080078,2.23007392883301,6.51311492919922,6.79070711135864,-81.7682113647461,0.645161290322581,NA,NA
"601","39","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7938,113.4843,"BOSS","2021-05_PtCloates_BOSS_39",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.15","Point Cloates",156,"Yes",0,1,1,2,2,0.884615384615385,52,0.354838709677419,0.48637345711392,0,28,132.629302978516,1.15036660029701,309.406297552245,2.44379234313965,5.10973930358887,16.2569122314453,61.1626205444336,-193.791931152344,0.115384615384615,NA,NA
"602","39","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7105,113.5539,"BRUV","2022-05_PtCloates_stereo-BRUVS_39",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",78.9,"Yes",0,0,3,6,11,0.354838709677419,31,1.85,1.13670808176853,0,176,74.9775009155273,0.652433859744189,274.656629826506,0.485797882080078,2.23007392883301,6.51311492919922,6.79070711135864,-81.7682113647461,0.645161290322581,NA,NA
"603","39","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7938,113.4843,"BOSS","2021-05_PtCloates_BOSS_39",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.15","Point Cloates",156,"Yes",0,1,1,2,2,0.884615384615385,52,0.354838709677419,0.48637345711392,0,28,132.629302978516,1.15036660029701,309.406297552245,2.44379234313965,5.10973930358887,16.2569122314453,61.1626205444336,-193.791931152344,0.115384615384615,NA,NA
"604","39","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7105,113.5539,"BRUV","2022-05_PtCloates_stereo-BRUVS_39",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",78.9,"Yes",0,0,3,6,11,0.354838709677419,31,1.85,1.13670808176853,0,176,74.9775009155273,0.652433859744189,274.656629826506,0.485797882080078,2.23007392883301,6.51311492919922,6.79070711135864,-81.7682113647461,0.645161290322581,NA,NA
"605","4","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7113,113.5415,"BOSS","2021-05_PtCloates_BOSS_4",0,"Lethrinidae Gymnocranius sp1_BOSS",20210520,"inNP.4","Point Cloates",100,"Yes",0,0,0,2,2,0.935483870967742,62,0.414634146341463,0.546608166610121,0,3,97.0463638305664,1.24957117273754,285.530650365929,-0.139700889587402,4.5192289352417,13.2726287841797,6.72569894790649,-103.772064208984,0.0645161290322581,NA,NA
"606","4","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BRUVS",-22.6937,113.5413,"BRUV","2021-05_PtCloates_BRUVS_4",2,"Lethrinidae Gymnocranius sp1_BRUV",20210518,"inNP.4","Point Cloates",110,"Yes",0,1,3,10,3,0.32,25,1.11111111111111,0.676399541594523,0,127,102.523025512695,0.612119031765092,279.291264197508,1.39039516448975,2.60171031951904,9.39992523193359,5.52173852920532,-108.044761657715,0.68,"No-take","Yes"
"607","4","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7337,113.5555,"BRUV","2022-05_PtCloates_stereo-BRUVS_4",1,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",73.9,"Yes",0,0,1,2,0,0.921052631578947,38,0.2,0.406838102172486,0,162,68.7601013183594,0.454407475407255,291.164531247144,0.258323669433594,1.63177108764648,5.37396240234375,8.98215675354004,-77.7422561645508,0.0789473684210526,NA,NA
"608","4","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7113,113.5415,"BOSS","2021-05_PtCloates_BOSS_4",0,"Lethrinidae Lethrinus miniatus_BOSS",20210520,"inNP.4","Point Cloates",100,"Yes",0,0,0,2,2,0.935483870967742,62,0.414634146341463,0.546608166610121,0,3,97.0463638305664,1.24957117273754,285.530650365929,-0.139700889587402,4.5192289352417,13.2726287841797,6.72569894790649,-103.772064208984,0.0645161290322581,NA,NA
"609","4","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BRUVS",-22.6937,113.5413,"BRUV","2021-05_PtCloates_BRUVS_4",4,"Lethrinidae Lethrinus miniatus_BRUV",20210518,"inNP.4","Point Cloates",110,"Yes",0,1,3,10,3,0.32,25,1.11111111111111,0.676399541594523,0,127,102.523025512695,0.612119031765092,279.291264197508,1.39039516448975,2.60171031951904,9.39992523193359,5.52173852920532,-108.044761657715,0.68,"No-take","Yes"
"610","4","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7337,113.5555,"BRUV","2022-05_PtCloates_stereo-BRUVS_4",2,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",73.9,"Yes",0,0,1,2,0,0.921052631578947,38,0.2,0.406838102172486,0,162,68.7601013183594,0.454407475407255,291.164531247144,0.258323669433594,1.63177108764648,5.37396240234375,8.98215675354004,-77.7422561645508,0.0789473684210526,NA,NA
"611","4","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7113,113.5415,"BOSS","2021-05_PtCloates_BOSS_4",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210520,"inNP.4","Point Cloates",100,"Yes",0,0,0,2,2,0.935483870967742,62,0.414634146341463,0.546608166610121,0,3,97.0463638305664,1.24957117273754,285.530650365929,-0.139700889587402,4.5192289352417,13.2726287841797,6.72569894790649,-103.772064208984,0.0645161290322581,NA,NA
"612","4","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BRUVS",-22.6937,113.5413,"BRUV","2021-05_PtCloates_BRUVS_4",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20210518,"inNP.4","Point Cloates",110,"Yes",0,1,3,10,3,0.32,25,1.11111111111111,0.676399541594523,0,127,102.523025512695,0.612119031765092,279.291264197508,1.39039516448975,2.60171031951904,9.39992523193359,5.52173852920532,-108.044761657715,0.68,"No-take","Yes"
"613","4","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7337,113.5555,"BRUV","2022-05_PtCloates_stereo-BRUVS_4",5,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",73.9,"Yes",0,0,1,2,0,0.921052631578947,38,0.2,0.406838102172486,0,162,68.7601013183594,0.454407475407255,291.164531247144,0.258323669433594,1.63177108764648,5.37396240234375,8.98215675354004,-77.7422561645508,0.0789473684210526,NA,NA
"614","4","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7113,113.5415,"BOSS","2021-05_PtCloates_BOSS_4",0,"Pinguipedidae Parapercis nebulosa_BOSS",20210520,"inNP.4","Point Cloates",100,"Yes",0,0,0,2,2,0.935483870967742,62,0.414634146341463,0.546608166610121,0,3,97.0463638305664,1.24957117273754,285.530650365929,-0.139700889587402,4.5192289352417,13.2726287841797,6.72569894790649,-103.772064208984,0.0645161290322581,NA,NA
"615","4","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BRUVS",-22.6937,113.5413,"BRUV","2021-05_PtCloates_BRUVS_4",2,"Pinguipedidae Parapercis nebulosa_BRUV",20210518,"inNP.4","Point Cloates",110,"Yes",0,1,3,10,3,0.32,25,1.11111111111111,0.676399541594523,0,127,102.523025512695,0.612119031765092,279.291264197508,1.39039516448975,2.60171031951904,9.39992523193359,5.52173852920532,-108.044761657715,0.68,"No-take","Yes"
"616","4","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7337,113.5555,"BRUV","2022-05_PtCloates_stereo-BRUVS_4",0,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",73.9,"Yes",0,0,1,2,0,0.921052631578947,38,0.2,0.406838102172486,0,162,68.7601013183594,0.454407475407255,291.164531247144,0.258323669433594,1.63177108764648,5.37396240234375,8.98215675354004,-77.7422561645508,0.0789473684210526,NA,NA
"617","40","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7809,113.4964,"BOSS","2021-05_PtCloates_BOSS_40",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.16","Point Cloates",138,"Yes",0,1,2,0,5,0.843137254901961,51,0.594594594594595,0.643750273331526,0,29,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.156862745098039,NA,NA
"618","40","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7522,113.5444,"BRUV","2022-05_PtCloates_stereo-BRUVS_40",2,"Lethrinidae Gymnocranius sp1_BRUV",20220520,NA,"Point Cloates",84.1,"Yes",0,1,0,1,0,0.931034482758621,29,0.08,0.276887462097269,0,147,77.0604248046875,0.589541930028907,283.611301042319,0.606008529663086,2.09985160827637,6.19866943359375,20.2173385620117,-97.2777633666992,0.0689655172413793,NA,NA
"619","40","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7809,113.4964,"BOSS","2021-05_PtCloates_BOSS_40",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.16","Point Cloates",138,"Yes",0,1,2,0,5,0.843137254901961,51,0.594594594594595,0.643750273331526,0,29,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.156862745098039,NA,NA
"620","40","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7522,113.5444,"BRUV","2022-05_PtCloates_stereo-BRUVS_40",0,"Lethrinidae Lethrinus miniatus_BRUV",20220520,NA,"Point Cloates",84.1,"Yes",0,1,0,1,0,0.931034482758621,29,0.08,0.276887462097269,0,147,77.0604248046875,0.589541930028907,283.611301042319,0.606008529663086,2.09985160827637,6.19866943359375,20.2173385620117,-97.2777633666992,0.0689655172413793,NA,NA
"621","40","Nemipteridae Pentapodus nagasakiensis","2021-05_PtCloates_BOSS",-22.7809,113.4964,"BOSS","2021-05_PtCloates_BOSS_40",0,"Nemipteridae Pentapodus nagasakiensis_BOSS",20210519,"outNP.16","Point Cloates",138,"Yes",0,1,2,0,5,0.843137254901961,51,0.594594594594595,0.643750273331526,0,29,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.156862745098039,NA,NA
"622","40","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7522,113.5444,"BRUV","2022-05_PtCloates_stereo-BRUVS_40",3,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220520,NA,"Point Cloates",84.1,"Yes",0,1,0,1,0,0.931034482758621,29,0.08,0.276887462097269,0,147,77.0604248046875,0.589541930028907,283.611301042319,0.606008529663086,2.09985160827637,6.19866943359375,20.2173385620117,-97.2777633666992,0.0689655172413793,NA,NA
"623","40","Pinguipedidae Parapercis nebulosa","2021-05_PtCloates_BOSS",-22.7809,113.4964,"BOSS","2021-05_PtCloates_BOSS_40",2,"Pinguipedidae Parapercis nebulosa_BOSS",20210519,"outNP.16","Point Cloates",138,"Yes",0,1,2,0,5,0.843137254901961,51,0.594594594594595,0.643750273331526,0,29,121.165657043457,1.5454383878752,292.509747952586,2.28282928466797,5.74299430847168,16.7619247436523,53.297794342041,-174.463455200195,0.156862745098039,NA,NA
"624","40","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7522,113.5444,"BRUV","2022-05_PtCloates_stereo-BRUVS_40",4,"Pinguipedidae Parapercis nebulosa_BRUV",20220520,NA,"Point Cloates",84.1,"Yes",0,1,0,1,0,0.931034482758621,29,0.08,0.276887462097269,0,147,77.0604248046875,0.589541930028907,283.611301042319,0.606008529663086,2.09985160827637,6.19866943359375,20.2173385620117,-97.2777633666992,0.0689655172413793,NA,NA
"625","41","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.7154,113.5479,"BRUV","2022-05_PtCloates_stereo-BRUVS_41",3,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",89.7,"Yes",0,0,1,3,2,0.8125,32,0.32,0.476095228569523,0,174,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0.1875,NA,NA
"626","41","Lethrinidae Lethrinus miniatus","2022-05_PtCloates_stereo-BRUVS",-22.7154,113.5479,"BRUV","2022-05_PtCloates_stereo-BRUVS_41",0,"Lethrinidae Lethrinus miniatus_BRUV",20220522,NA,"Point Cloates",89.7,"Yes",0,0,1,3,2,0.8125,32,0.32,0.476095228569523,0,174,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0.1875,NA,NA
"627","41","Nemipteridae Pentapodus nagasakiensis","2022-05_PtCloates_stereo-BRUVS",-22.7154,113.5479,"BRUV","2022-05_PtCloates_stereo-BRUVS_41",0,"Nemipteridae Pentapodus nagasakiensis_BRUV",20220522,NA,"Point Cloates",89.7,"Yes",0,0,1,3,2,0.8125,32,0.32,0.476095228569523,0,174,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0.1875,NA,NA
"628","41","Pinguipedidae Parapercis nebulosa","2022-05_PtCloates_stereo-BRUVS",-22.7154,113.5479,"BRUV","2022-05_PtCloates_stereo-BRUVS_41",1,"Pinguipedidae Parapercis nebulosa_BRUV",20220522,NA,"Point Cloates",89.7,"Yes",0,0,1,3,2,0.8125,32,0.32,0.476095228569523,0,174,81.2838821411133,0.822492339564541,276.246856356284,-0.114743232727051,2.82443523406982,8.37569427490234,8.55939102172852,-89.8432769775391,0.1875,NA,NA
"629","42","Lethrinidae Gymnocranius sp1","2021-05_PtCloates_BOSS",-22.7887,113.4764,"BOSS","2021-05_PtCloates_BOSS_42",0,"Lethrinidae Gymnocranius sp1_BOSS",20210519,"outNP.18","Point Cloates",184,"Yes",0,0,0,0,0,1,47,0.025,0.158113883008419,0,30,154.185516357422,1.83752011000739,302.070290496111,1.31017112731934,6.32818031311035,22.9294281005859,57.1457633972168,-211.331283569336,0,NA,NA
"630","42","Lethrinidae Gymnocranius sp1","2022-05_PtCloates_stereo-BRUVS",-22.6952,113.5537,"BRUV","2022-05_PtCloates_stereo-BRUVS_42",3,"Lethrinidae Gymnocranius sp1_BRUV",20220522,NA,"Point Cloates",92.3,"Yes",0,1,0,3,0,0.894736842105263,38,0.12,0.33166247903554,0,183,82.831657409668,1.48162419088138,304.725045917822,0.418788909912109,5.09414672851562,18.5476455688477,1.04734480381012,-83.8790054321289,0.105263157894737,NA,NA
"631","42","Lethrinidae Lethrinus miniatus","2021-05_PtCloates_BOSS",-22.7887,113.4764,"BOSS","2021-05_PtCloates_BOSS_42",0,"Lethrinidae Lethrinus miniatus_BOSS",20210519,"outNP.18","Point Cloates",184,"Yes",0,0,0,0,0,1,47,0.025,0.158113883008419,0,30,154.185516357422,1.83752011000739,302.070290496111,1.31017112731934,6.32818031311035,22.9294281005859,57.1457633972168,-211.331283569336,0,NA,NA
