"","unique_id","sample","method","response","number","latitude","longitude","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","campaignid","broad.bryozoa","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status"
"207","2022-05_PtCloates_Naked-BOSS_240","240","BOSS","total.abundance",1,-22.749,113.5509,20220519,NA,"Point Cloates",75,"Yes",0,0,0,0,0,1,77,0.0508474576271186,0.221571877771722,"2022-05_PtCloates_Naked-BOSS",0,56,71.0872955322266,0.573212440224429,281.14999227201,-0.12739372253418,1.99066352844238,5.89393615722656,14.9435253143311,-86.0308227539062,0,"No-take"
"208","2022-05_PtCloates_Naked-BOSS_240","240","BOSS","species.richness",1,-22.749,113.5509,20220519,NA,"Point Cloates",75,"Yes",0,0,0,0,0,1,77,0.0508474576271186,0.221571877771722,"2022-05_PtCloates_Naked-BOSS",0,56,71.0872955322266,0.573212440224429,281.14999227201,-0.12739372253418,1.99066352844238,5.89393615722656,14.9435253143311,-86.0308227539062,0,"No-take"
"209","2022-05_PtCloates_Naked-BOSS_241","241","BOSS","total.abundance",3,-22.7403,113.5387,20220521,NA,"Point Cloates",94.4,"Yes",0,0,0,0,0,1,60,0,0,"2022-05_PtCloates_Naked-BOSS",0,63,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0,"No-take"
"210","2022-05_PtCloates_Naked-BOSS_241","241","BOSS","species.richness",2,-22.7403,113.5387,20220521,NA,"Point Cloates",94.4,"Yes",0,0,0,0,0,1,60,0,0,"2022-05_PtCloates_Naked-BOSS",0,63,85.3077392578125,0.586950619398256,291.128348486277,0.150063514709473,2.11452960968018,7.08301544189453,20.0523738861084,-105.36011505127,0,"No-take"
"211","2022-05_PtCloates_Naked-BOSS_242","242","BOSS","total.abundance",3,-22.7009,113.5519,20220525,NA,"Point Cloates",88.5,"Yes",0,0,1,13,4,0.64,50,0.58974358974359,0.63734435532172,"2022-05_PtCloates_Naked-BOSS",0,94,81.2504501342773,1.14598244000619,295.516112025804,0.662606239318848,4.10053730010986,14.598388671875,6.13315916061401,-87.3836059570312,0.36,"No-take"
"212","2022-05_PtCloates_Naked-BOSS_242","242","BOSS","species.richness",2,-22.7009,113.5519,20220525,NA,"Point Cloates",88.5,"Yes",0,0,1,13,4,0.64,50,0.58974358974359,0.63734435532172,"2022-05_PtCloates_Naked-BOSS",0,94,81.2504501342773,1.14598244000619,295.516112025804,0.662606239318848,4.10053730010986,14.598388671875,6.13315916061401,-87.3836059570312,0.36,"No-take"
"213","2022-05_PtCloates_Naked-BOSS_243","243","BOSS","total.abundance",1,-22.7206,113.5573,20220525,NA,"Point Cloates",74.4,"Yes",0,0,1,0,0,0.986301369863014,73,0.0392156862745098,0.196039211763921,"2022-05_PtCloates_Naked-BOSS",0,82,71.0348205566406,0.511088980358943,282.961099726871,0.410969734191895,1.80016040802002,5.66971588134766,6.29008293151855,-77.3249053955078,0.0136986301369863,"No-take"
"214","2022-05_PtCloates_Naked-BOSS_243","243","BOSS","species.richness",1,-22.7206,113.5573,20220525,NA,"Point Cloates",74.4,"Yes",0,0,1,0,0,0.986301369863014,73,0.0392156862745098,0.196039211763921,"2022-05_PtCloates_Naked-BOSS",0,82,71.0348205566406,0.511088980358943,282.961099726871,0.410969734191895,1.80016040802002,5.66971588134766,6.29008293151855,-77.3249053955078,0.0136986301369863,"No-take"
"215","2022-05_PtCloates_Naked-BOSS_244","244","BOSS","total.abundance",2,-22.7347,113.5406,20220521,NA,"Point Cloates",93,"Yes",0,0,0,0,0,1,52,0,0,"2022-05_PtCloates_Naked-BOSS",0,65,86.7494506835938,0.829568798074235,287.559792614534,-0.0963096618652344,2.95627784729004,9.68072509765625,14.7477111816406,-101.497161865234,0,"No-take"
"216","2022-05_PtCloates_Naked-BOSS_244","244","BOSS","species.richness",1,-22.7347,113.5406,20220521,NA,"Point Cloates",93,"Yes",0,0,0,0,0,1,52,0,0,"2022-05_PtCloates_Naked-BOSS",0,65,86.7494506835938,0.829568798074235,287.559792614534,-0.0963096618652344,2.95627784729004,9.68072509765625,14.7477111816406,-101.497161865234,0,"No-take"
"217","2022-05_PtCloates_Naked-BOSS_245","245","BOSS","total.abundance",0,-22.7436,113.5519,20220521,NA,"Point Cloates",75.8,"Yes",0,0,0,1,0,0.987179487179487,78,0.05,0.219784177651083,"2022-05_PtCloates_Naked-BOSS",0,61,71.8407745361328,0.557358211342351,271.531912849307,-0.172895431518555,1.93747901916504,5.57283020019531,13.9045095443726,-85.7452850341797,0.0128205128205128,"No-take"
"218","2022-05_PtCloates_Naked-BOSS_245","245","BOSS","species.richness",0,-22.7436,113.5519,20220521,NA,"Point Cloates",75.8,"Yes",0,0,0,1,0,0.987179487179487,78,0.05,0.219784177651083,"2022-05_PtCloates_Naked-BOSS",0,61,71.8407745361328,0.557358211342351,271.531912849307,-0.172895431518555,1.93747901916504,5.57283020019531,13.9045095443726,-85.7452850341797,0.0128205128205128,"No-take"
"219","2022-05_PtCloates_Naked-BOSS_246","246","BOSS","total.abundance",0,-22.6891,113.5588,20220526,NA,"Point Cloates",84.3,"Yes",0,0,0,0,0,1,52,0,0,"2022-05_PtCloates_Naked-BOSS",0,105,84.0315246582031,1.14223810020706,300.74278519667,0.21258544921875,4.01931953430176,13.8739852905273,-7.37583923339844,-76.6556854248047,0,"No-take"
"220","2022-05_PtCloates_Naked-BOSS_246","246","BOSS","species.richness",0,-22.6891,113.5588,20220526,NA,"Point Cloates",84.3,"Yes",0,0,0,0,0,1,52,0,0,"2022-05_PtCloates_Naked-BOSS",0,105,84.0315246582031,1.14223810020706,300.74278519667,0.21258544921875,4.01931953430176,13.8739852905273,-7.37583923339844,-76.6556854248047,0,"No-take"
"221","2022-05_PtCloates_Naked-BOSS_247","247","BOSS","total.abundance",0,-22.7047,113.5467,20220525,NA,"Point Cloates",96.4,"Yes",0,0,0,37,2,0.25,52,1.40425531914894,0.648059795553154,"2022-05_PtCloates_Naked-BOSS",0,92,88.5967864990234,1.39731088769725,280.327310088404,1.29002380371094,4.8450756072998,14.2979888916016,7.36365699768066,-95.9604415893555,0.75,"No-take"
"222","2022-05_PtCloates_Naked-BOSS_247","247","BOSS","species.richness",0,-22.7047,113.5467,20220525,NA,"Point Cloates",96.4,"Yes",0,0,0,37,2,0.25,52,1.40425531914894,0.648059795553154,"2022-05_PtCloates_Naked-BOSS",0,92,88.5967864990234,1.39731088769725,280.327310088404,1.29002380371094,4.8450756072998,14.2979888916016,7.36365699768066,-95.9604415893555,0.75,"No-take"
"223","2022-05_PtCloates_Naked-BOSS_248","248","BOSS","total.abundance",3,-22.7609,113.5473,20220519,NA,"Point Cloates",76.6,"Yes",0,0,0,0,0,1,78,0,0,"2022-05_PtCloates_Naked-BOSS",0,40,72.5649337768555,0.520551605085566,293.059781807533,0.255956649780273,1.95715713500977,5.46984100341797,21.2461948394775,-93.8111267089844,0,"No-take"
"224","2022-05_PtCloates_Naked-BOSS_248","248","BOSS","species.richness",3,-22.7609,113.5473,20220519,NA,"Point Cloates",76.6,"Yes",0,0,0,0,0,1,78,0,0,"2022-05_PtCloates_Naked-BOSS",0,40,72.5649337768555,0.520551605085566,293.059781807533,0.255956649780273,1.95715713500977,5.46984100341797,21.2461948394775,-93.8111267089844,0,"No-take"
"225","2022-05_PtCloates_Naked-BOSS_249","249","BOSS","total.abundance",2,-22.7248,113.5444,20220525,NA,"Point Cloates",92.3,"Yes",0,0,0,0,0,1,50,0.0277777777777778,0.166666666666667,"2022-05_PtCloates_Naked-BOSS",0,79,86.4911499023438,0.911466362901374,283.87479846737,0.364645957946777,3.26574802398682,10.1572341918945,11.3413534164429,-97.8325042724609,0,"No-take"
"226","2022-05_PtCloates_Naked-BOSS_249","249","BOSS","species.richness",2,-22.7248,113.5444,20220525,NA,"Point Cloates",92.3,"Yes",0,0,0,0,0,1,50,0.0277777777777778,0.166666666666667,"2022-05_PtCloates_Naked-BOSS",0,79,86.4911499023438,0.911466362901374,283.87479846737,0.364645957946777,3.26574802398682,10.1572341918945,11.3413534164429,-97.8325042724609,0,"No-take"
"227","2022-05_PtCloates_Naked-BOSS_250","250","BOSS","total.abundance",1,-22.6972,113.5605,20220526,NA,"Point Cloates",78.1,"Yes",0,2,0,3,0,0.9,50,0.333333333333333,0.477118723613698,"2022-05_PtCloates_Naked-BOSS",0,98,70.5861282348633,0.813657721788374,317.424148228364,0.641865730285645,2.88622760772705,10.6823806762695,0.204040393233299,-70.790168762207,0.1,"No-take"
"228","2022-05_PtCloates_Naked-BOSS_250","250","BOSS","species.richness",1,-22.6972,113.5605,20220526,NA,"Point Cloates",78.1,"Yes",0,2,0,3,0,0.9,50,0.333333333333333,0.477118723613698,"2022-05_PtCloates_Naked-BOSS",0,98,70.5861282348633,0.813657721788374,317.424148228364,0.641865730285645,2.88622760772705,10.6823806762695,0.204040393233299,-70.790168762207,0.1,"No-take"
"229","2022-05_PtCloates_Naked-BOSS_251","251","BOSS","total.abundance",2,-22.7277,113.554,20220523,NA,"Point Cloates",76.4,"Yes",0,0,0,1,0,0.983050847457627,59,0.075,0.266746782836918,"2022-05_PtCloates_Naked-BOSS",0,74,72.5127182006836,0.588809386917294,281.060568301988,0.119852066040039,2.08586120605469,6.12709045410156,8.82851982116699,-81.3412399291992,0.0169491525423729,"No-take"
"230","2022-05_PtCloates_Naked-BOSS_251","251","BOSS","species.richness",2,-22.7277,113.554,20220523,NA,"Point Cloates",76.4,"Yes",0,0,0,1,0,0.983050847457627,59,0.075,0.266746782836918,"2022-05_PtCloates_Naked-BOSS",0,74,72.5127182006836,0.588809386917294,281.060568301988,0.119852066040039,2.08586120605469,6.12709045410156,8.82851982116699,-81.3412399291992,0.0169491525423729,"No-take"
"231","2022-05_PtCloates_Naked-BOSS_252","252","BOSS","total.abundance",0,-22.7054,113.5576,20220525,NA,"Point Cloates",79.3,"Yes",0,0,0,3,1,0.932203389830508,59,0.2,0.405095746833467,"2022-05_PtCloates_Naked-BOSS",0,89,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.0677966101694915,"No-take"
"232","2022-05_PtCloates_Naked-BOSS_252","252","BOSS","species.richness",0,-22.7054,113.5576,20220525,NA,"Point Cloates",79.3,"Yes",0,0,0,3,1,0.932203389830508,59,0.2,0.405095746833467,"2022-05_PtCloates_Naked-BOSS",0,89,72.9664840698242,0.601919255977551,270.950599285824,-0.0456390380859375,2.04884719848633,5.79152679443359,5.03683996200562,-78.0033264160156,0.0677966101694915,"No-take"
"233","2022-05_PtCloates_Naked-BOSS_253","253","BOSS","total.abundance",5,-22.7509,113.538,20220519,NA,"Point Cloates",91.2,"Yes",0,0,3,4,2,0.876712328767123,73,0.25,0.436666882304686,"2022-05_PtCloates_Naked-BOSS",0,52,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.123287671232877,"No-take"
"234","2022-05_PtCloates_Naked-BOSS_253","253","BOSS","species.richness",3,-22.7509,113.538,20220519,NA,"Point Cloates",91.2,"Yes",0,0,3,4,2,0.876712328767123,73,0.25,0.436666882304686,"2022-05_PtCloates_Naked-BOSS",0,52,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.123287671232877,"No-take"
"235","2022-05_PtCloates_Naked-BOSS_254","254","BOSS","total.abundance",3,-22.6993,113.5499,20220525,NA,"Point Cloates",96,"Yes",0,2,1,14,6,0.589285714285714,56,1,0.223606797749979,"2022-05_PtCloates_Naked-BOSS",0,93,90.5644226074219,1.64514066489557,306.496834638036,-0.0916423797607422,5.60273361206055,20.2044219970703,1.84918975830078,-92.4136123657227,0.410714285714286,"No-take"
"236","2022-05_PtCloates_Naked-BOSS_254","254","BOSS","species.richness",2,-22.6993,113.5499,20220525,NA,"Point Cloates",96,"Yes",0,2,1,14,6,0.589285714285714,56,1,0.223606797749979,"2022-05_PtCloates_Naked-BOSS",0,93,90.5644226074219,1.64514066489557,306.496834638036,-0.0916423797607422,5.60273361206055,20.2044219970703,1.84918975830078,-92.4136123657227,0.410714285714286,"No-take"
"237","2022-05_PtCloates_Naked-BOSS_255","255","BOSS","total.abundance",2,-22.7444,113.5428,20220521,NA,"Point Cloates",87.3,"Yes",0,0,0,0,0,1,72,0,0,"2022-05_PtCloates_Naked-BOSS",0,57,79.6173934936523,0.618013488641682,281.44015320051,-0.111987113952637,2.17834949493408,6.45748138427734,17.6050186157227,-97.222412109375,0,"No-take"
"238","2022-05_PtCloates_Naked-BOSS_255","255","BOSS","species.richness",1,-22.7444,113.5428,20220521,NA,"Point Cloates",87.3,"Yes",0,0,0,0,0,1,72,0,0,"2022-05_PtCloates_Naked-BOSS",0,57,79.6173934936523,0.618013488641682,281.44015320051,-0.111987113952637,2.17834949493408,6.45748138427734,17.6050186157227,-97.222412109375,0,"No-take"
"239","2022-05_PtCloates_Naked-BOSS_256","256","BOSS","total.abundance",3,-22.7326,113.5465,20220523,NA,"Point Cloates",86.1,"Yes",0,0,0,6,0,0.888888888888889,54,0.2,0.405095746833467,"2022-05_PtCloates_Naked-BOSS",0,72,79.9646148681641,0.734725654511832,283.359120724365,-0.000837326049804688,2.58725357055664,8.08662414550781,13.2984619140625,-93.2630767822266,0.111111111111111,"No-take"
"240","2022-05_PtCloates_Naked-BOSS_256","256","BOSS","species.richness",3,-22.7326,113.5465,20220523,NA,"Point Cloates",86.1,"Yes",0,0,0,6,0,0.888888888888889,54,0.2,0.405095746833467,"2022-05_PtCloates_Naked-BOSS",0,72,79.9646148681641,0.734725654511832,283.359120724365,-0.000837326049804688,2.58725357055664,8.08662414550781,13.2984619140625,-93.2630767822266,0.111111111111111,"No-take"
"241","2022-05_PtCloates_Naked-BOSS_257","257","BOSS","total.abundance",3,-22.7001,113.5592,20220525,NA,"Point Cloates",79.4,"Yes",0,0,3,0,5,0.777777777777778,36,0.5,0.50709255283711,"2022-05_PtCloates_Naked-BOSS",0,96,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.222222222222222,"No-take"
"242","2022-05_PtCloates_Naked-BOSS_257","257","BOSS","species.richness",3,-22.7001,113.5592,20220525,NA,"Point Cloates",79.4,"Yes",0,0,3,0,5,0.777777777777778,36,0.5,0.50709255283711,"2022-05_PtCloates_Naked-BOSS",0,96,70.5679550170898,0.599216317350149,280.411077195645,0.325216293334961,2.10306930541992,6.653564453125,3.76909780502319,-74.3370513916016,0.222222222222222,"No-take"
"243","2022-05_PtCloates_Naked-BOSS_258","258","BOSS","total.abundance",3,-22.6958,113.5593,20220526,NA,"Point Cloates",79.6,"Yes",0.0655737704918033,0,0,0,0,0.934426229508197,61,0.372093023255814,0.976467291870559,"2022-05_PtCloates_Naked-BOSS",0,99,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,"No-take"
"244","2022-05_PtCloates_Naked-BOSS_258","258","BOSS","species.richness",2,-22.6958,113.5593,20220526,NA,"Point Cloates",79.6,"Yes",0.0655737704918033,0,0,0,0,0.934426229508197,61,0.372093023255814,0.976467291870559,"2022-05_PtCloates_Naked-BOSS",0,99,72.7985992431641,0.97634939523211,310.043703808375,1.63549041748047,3.65549087524414,12.974006652832,2.27565717697144,-75.0742568969727,0,"No-take"
"245","2022-05_PtCloates_Naked-BOSS_259","259","BOSS","total.abundance",4,-22.7312,113.5443,20220521,NA,"Point Cloates",88.9,"Yes",0,0,0,0,0,1,63,0,0,"2022-05_PtCloates_Naked-BOSS",0,67,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0,"No-take"
"246","2022-05_PtCloates_Naked-BOSS_259","259","BOSS","species.richness",3,-22.7312,113.5443,20220521,NA,"Point Cloates",88.9,"Yes",0,0,0,0,0,1,63,0,0,"2022-05_PtCloates_Naked-BOSS",0,67,84.0210494995117,0.798320400644545,282.487949360803,0.165579795837402,2.82729244232178,8.85317993164062,13.4010334014893,-97.4220809936523,0,"No-take"
"247","2022-05_PtCloates_Naked-BOSS_260","260","BOSS","total.abundance",4,-22.7177,113.5525,20220525,NA,"Point Cloates",83.6,"Yes",0,0,1,3,0,0.924528301886792,53,0.3,0.464095480892257,"2022-05_PtCloates_Naked-BOSS",0,85,77.073860168457,0.727507828156334,276.910761613029,0.326672554016113,2.53015804290771,7.50768280029297,8.39892768859863,-85.472785949707,0.0754716981132075,"No-take"
"248","2022-05_PtCloates_Naked-BOSS_260","260","BOSS","species.richness",3,-22.7177,113.5525,20220525,NA,"Point Cloates",83.6,"Yes",0,0,1,3,0,0.924528301886792,53,0.3,0.464095480892257,"2022-05_PtCloates_Naked-BOSS",0,85,77.073860168457,0.727507828156334,276.910761613029,0.326672554016113,2.53015804290771,7.50768280029297,8.39892768859863,-85.472785949707,0.0754716981132075,"No-take"
"249","2022-05_PtCloates_Naked-BOSS_261","261","BOSS","total.abundance",3,-22.6899,113.5608,20220526,NA,"Point Cloates",78.8,"Yes",0,0,0,12,0,0.755102040816326,49,0.725,0.554122082262819,"2022-05_PtCloates_Naked-BOSS",0,103,77.8889846801758,0.907276586315289,311.770545558695,-0.427116394042969,3.18288421630859,12.3326568603516,-6.2061128616333,-71.6828689575195,0.244897959183673,"No-take"
"250","2022-05_PtCloates_Naked-BOSS_261","261","BOSS","species.richness",2,-22.6899,113.5608,20220526,NA,"Point Cloates",78.8,"Yes",0,0,0,12,0,0.755102040816326,49,0.725,0.554122082262819,"2022-05_PtCloates_Naked-BOSS",0,103,77.8889846801758,0.907276586315289,311.770545558695,-0.427116394042969,3.18288421630859,12.3326568603516,-6.2061128616333,-71.6828689575195,0.244897959183673,"No-take"
"251","2022-05_PtCloates_Naked-BOSS_262","262","BOSS","total.abundance",9,-22.7635,113.5347,20220519,NA,"Point Cloates",91,"Yes",0,0,0,9,3,0.815384615384615,65,0.468085106382979,0.545776822909815,"2022-05_PtCloates_Naked-BOSS",0,49,85.0333862304688,0.74507776366466,276.054188869967,-0.256486892700195,2.63635635375977,8.28347015380859,27.4680137634277,-112.501403808594,0.184615384615385,"No-take"
"252","2022-05_PtCloates_Naked-BOSS_262","262","BOSS","species.richness",9,-22.7635,113.5347,20220519,NA,"Point Cloates",91,"Yes",0,0,0,9,3,0.815384615384615,65,0.468085106382979,0.545776822909815,"2022-05_PtCloates_Naked-BOSS",0,49,85.0333862304688,0.74507776366466,276.054188869967,-0.256486892700195,2.63635635375977,8.28347015380859,27.4680137634277,-112.501403808594,0.184615384615385,"No-take"
"253","2022-05_PtCloates_Naked-BOSS_263","263","BOSS","total.abundance",0,-22.684,113.5635,20220527,NA,"Point Cloates",77.7,"Yes",0.173913043478261,0,1,13,15,0.195652173913043,46,1.42424242424242,0.902437775912522,"2022-05_PtCloates_Naked-BOSS",0,110,80.8049697875977,0.8457696179968,292.089583524652,0.00375556945800781,3.0037841796875,10.4301300048828,-11.7048454284668,-69.1001281738281,0.630434782608696,"No-take"
"254","2022-05_PtCloates_Naked-BOSS_263","263","BOSS","species.richness",0,-22.684,113.5635,20220527,NA,"Point Cloates",77.7,"Yes",0.173913043478261,0,1,13,15,0.195652173913043,46,1.42424242424242,0.902437775912522,"2022-05_PtCloates_Naked-BOSS",0,110,80.8049697875977,0.8457696179968,292.089583524652,0.00375556945800781,3.0037841796875,10.4301300048828,-11.7048454284668,-69.1001281738281,0.630434782608696,"No-take"
"255","2022-05_PtCloates_Naked-BOSS_264","264","BOSS","total.abundance",1019,-22.7655,113.5389,20220519,NA,"Point Cloates",81.6,"Yes",0.431034482758621,0,0,7,15,0.189655172413793,58,1.69047619047619,0.896826253344299,"2022-05_PtCloates_Naked-BOSS",0,48,79.6699981689453,0.593030467330739,293.241813556023,-1.0897855758667,2.1430025100708,6.24996948242188,25.0873565673828,-104.757354736328,0.379310344827586,"No-take"
"256","2022-05_PtCloates_Naked-BOSS_264","264","BOSS","species.richness",14,-22.7655,113.5389,20220519,NA,"Point Cloates",81.6,"Yes",0.431034482758621,0,0,7,15,0.189655172413793,58,1.69047619047619,0.896826253344299,"2022-05_PtCloates_Naked-BOSS",0,48,79.6699981689453,0.593030467330739,293.241813556023,-1.0897855758667,2.1430025100708,6.24996948242188,25.0873565673828,-104.757354736328,0.379310344827586,"No-take"
"257","2022-05_PtCloates_Naked-BOSS_265","265","BOSS","total.abundance",8,-22.7561,113.529,20220519,NA,"Point Cloates",99.2,"Yes",0,1,1,4,6,0.84,75,0.37037037037037,0.681183661718565,"2022-05_PtCloates_Naked-BOSS",0,50,92.5276947021484,0.729012477029685,279.456483524867,0.283512115478516,2.56309127807617,7.53408050537109,28.6352100372314,-121.162902832031,0.16,"No-take"
"258","2022-05_PtCloates_Naked-BOSS_265","265","BOSS","species.richness",3,-22.7561,113.529,20220519,NA,"Point Cloates",99.2,"Yes",0,1,1,4,6,0.84,75,0.37037037037037,0.681183661718565,"2022-05_PtCloates_Naked-BOSS",0,50,92.5276947021484,0.729012477029685,279.456483524867,0.283512115478516,2.56309127807617,7.53408050537109,28.6352100372314,-121.162902832031,0.16,"No-take"
"259","2022-05_PtCloates_Naked-BOSS_266","266","BOSS","total.abundance",6,-22.7531,113.5301,20220519,NA,"Point Cloates",98.5,"Yes",0,0,0,9,10,0.746666666666667,75,0.679245283018868,0.510414044057913,"2022-05_PtCloates_Naked-BOSS",0,51,93.3061904907227,0.799913883018758,281.451779827249,0.155961036682129,2.78844738006592,8.29595184326172,28.0757465362549,-121.381935119629,0.253333333333333,"No-take"
"260","2022-05_PtCloates_Naked-BOSS_266","266","BOSS","species.richness",2,-22.7531,113.5301,20220519,NA,"Point Cloates",98.5,"Yes",0,0,0,9,10,0.746666666666667,75,0.679245283018868,0.510414044057913,"2022-05_PtCloates_Naked-BOSS",0,51,93.3061904907227,0.799913883018758,281.451779827249,0.155961036682129,2.78844738006592,8.29595184326172,28.0757465362549,-121.381935119629,0.253333333333333,"No-take"
"261","2022-05_PtCloates_Naked-BOSS_267","267","BOSS","total.abundance",3,-22.6751,113.5615,20220527,NA,"Point Cloates",88.4,"Yes",0,0,0,6,3,0.863636363636364,66,0.375,0.49029033784546,"2022-05_PtCloates_Naked-BOSS",0,113,89.3179397583008,1.02138240247248,281.007399238161,-0.495477676391602,3.61158180236816,10.2959594726562,-13.2102823257446,-76.1076583862305,0.136363636363636,"No-take"
"262","2022-05_PtCloates_Naked-BOSS_267","267","BOSS","species.richness",2,-22.6751,113.5615,20220527,NA,"Point Cloates",88.4,"Yes",0,0,0,6,3,0.863636363636364,66,0.375,0.49029033784546,"2022-05_PtCloates_Naked-BOSS",0,113,89.3179397583008,1.02138240247248,281.007399238161,-0.495477676391602,3.61158180236816,10.2959594726562,-13.2102823257446,-76.1076583862305,0.136363636363636,"No-take"
"263","2022-05_PtCloates_Naked-BOSS_268","268","BOSS","total.abundance",3,-22.7054,113.5501,20220525,NA,"Point Cloates",90.6,"Yes",0,1,1,0,0,0.961538461538462,52,0.15,0.36162028533979,"2022-05_PtCloates_Naked-BOSS",0,91,82.9230346679688,0.973808595643791,276.436817251997,0.545228004455566,3.39243030548096,9.66544342041016,8.0865592956543,-91.0095977783203,0.0384615384615385,"No-take"
"264","2022-05_PtCloates_Naked-BOSS_268","268","BOSS","species.richness",2,-22.7054,113.5501,20220525,NA,"Point Cloates",90.6,"Yes",0,1,1,0,0,0.961538461538462,52,0.15,0.36162028533979,"2022-05_PtCloates_Naked-BOSS",0,91,82.9230346679688,0.973808595643791,276.436817251997,0.545228004455566,3.39243030548096,9.66544342041016,8.0865592956543,-91.0095977783203,0.0384615384615385,"No-take"
"265","2022-05_PtCloates_Naked-BOSS_269","269","BOSS","total.abundance",53,-22.7429,113.5458,20220521,NA,"Point Cloates",83.1,"Yes",0,0,2,0,2,0.949367088607595,79,0.05,0.219784177651083,"2022-05_PtCloates_Naked-BOSS",0,59,76.598258972168,0.614093782456677,278.700106014441,0.298365592956543,2.13369083404541,6.49835968017578,16.7190818786621,-93.3173370361328,0.0506329113924051,"No-take"
"266","2022-05_PtCloates_Naked-BOSS_269","269","BOSS","species.richness",2,-22.7429,113.5458,20220521,NA,"Point Cloates",83.1,"Yes",0,0,2,0,2,0.949367088607595,79,0.05,0.219784177651083,"2022-05_PtCloates_Naked-BOSS",0,59,76.598258972168,0.614093782456677,278.700106014441,0.298365592956543,2.13369083404541,6.49835968017578,16.7190818786621,-93.3173370361328,0.0506329113924051,"No-take"
"267","2022-05_PtCloates_Naked-BOSS_270","270","BOSS","total.abundance",1147,-22.7511,113.5387,20220519,NA,"Point Cloates",91,"Yes",0.0833333333333333,0,2,5,6,0.645833333333333,48,1.06976744186047,1.33444029353507,"2022-05_PtCloates_Naked-BOSS",0,53,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.270833333333333,"No-take"
"268","2022-05_PtCloates_Naked-BOSS_270","270","BOSS","species.richness",12,-22.7511,113.5387,20220519,NA,"Point Cloates",91,"Yes",0.0833333333333333,0,2,5,6,0.645833333333333,48,1.06976744186047,1.33444029353507,"2022-05_PtCloates_Naked-BOSS",0,53,83.6494598388672,0.670439656811744,274.92800941673,-0.333907127380371,2.29814052581787,6.57722473144531,21.4203472137451,-105.069808959961,0.270833333333333,"No-take"
"269","2022-05_PtCloates_Naked-BOSS_271","271","BOSS","total.abundance",3,-22.6776,113.5654,20220527,NA,"Point Cloates",79.5,"Yes",0,0,1,17,1,0.634615384615385,52,0.795454545454545,0.408032457358392,"2022-05_PtCloates_Naked-BOSS",0,111,79.092903137207,0.889217651274945,279.709020453082,0.19163703918457,3.05923843383789,9.37513732910156,-12.9283008575439,-66.1646041870117,0.365384615384615,"No-take"
"270","2022-05_PtCloates_Naked-BOSS_271","271","BOSS","species.richness",2,-22.6776,113.5654,20220527,NA,"Point Cloates",79.5,"Yes",0,0,1,17,1,0.634615384615385,52,0.795454545454545,0.408032457358392,"2022-05_PtCloates_Naked-BOSS",0,111,79.092903137207,0.889217651274945,279.709020453082,0.19163703918457,3.05923843383789,9.37513732910156,-12.9283008575439,-66.1646041870117,0.365384615384615,"No-take"
"271","2022-05_PtCloates_Naked-BOSS_272","272","BOSS","total.abundance",4,-22.7374,113.5422,20220521,NA,"Point Cloates",89.2,"Yes",0,0,0,0,0,1,58,0,0,"2022-05_PtCloates_Naked-BOSS",0,64,83.8419952392578,0.677866830408193,292.502972049002,0.186274528503418,2.42430591583252,8.39495086669922,17.4736671447754,-101.31566619873,0,"No-take"
"272","2022-05_PtCloates_Naked-BOSS_272","272","BOSS","species.richness",3,-22.7374,113.5422,20220521,NA,"Point Cloates",89.2,"Yes",0,0,0,0,0,1,58,0,0,"2022-05_PtCloates_Naked-BOSS",0,64,83.8419952392578,0.677866830408193,292.502972049002,0.186274528503418,2.42430591583252,8.39495086669922,17.4736671447754,-101.31566619873,0,"No-take"
"273","2022-05_PtCloates_Naked-BOSS_273","273","BOSS","total.abundance",66,-22.6741,113.5665,20220527,NA,"Point Cloates",77.2,"Yes",0.293333333333333,0,1,10,2,0.533333333333333,75,2.19642857142857,1.35404636495268,"2022-05_PtCloates_Naked-BOSS",0,112,80.6893920898438,0.961887707670935,280.626241703402,0.232696533203125,3.40553665161133,10.0945358276367,-12.762601852417,-67.9267883300781,0.173333333333333,"No-take"
