"","sample","scientific","campaignid","latitude","longitude","method","unique_id","number","response","date","site","location","successful.count","depth","fov.limited","fov.open","fov.total.points.annotated","kelps","broad.ascidians","broad.bryozoa","rock","broad.hydroids","broad.invertebrate.complex","macroalgae","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","x","y","id","z","slope","aspect","tpi","tri","roughness","detrended","lineartrend","inverts","status","successful.length"
"160","npz6.27","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0688,113.2892,"BOSS","2021-05_Abrolhos_BOSS_npz6.27",0,"Labridae Suezichthys cyanolaemus_BOSS",20210513,"npz6.27","NPZ6","Y",186,0,80,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.2892,-28.0688,45,184.729293823242,0.231582924351389,246.165610604267,0.126876831054688,0.825916290283203,2.97052001953125,4.3669810295105,-189.096267700195,0,"No-take","Y"
"161","npz6.27","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_stereo-BRUVs",-28.0562,113.4464,"BRUV",NA,1,"Labridae Suezichthys cyanolaemus_BRUV",20210512,"npz6.30","NPZ6","Y",39,12,28,40,9,0,0,0.03125,0,0,30,0,0,0.03125,32,3,0,113.4464,-28.0562,55,40.7483825683594,1.56374171924552,45.6908951932308,0.642093658447266,5.24827671051025,18.8813781738281,8.13420295715332,-48.8825836181641,0,NA,NA
"162","npz6.27","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0688,113.2892,"BOSS","2021-05_Abrolhos_BOSS_npz6.27",0,"Lethrinidae Lethrinus miniatus_BOSS",20210513,"npz6.27","NPZ6","Y",186,0,80,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.2892,-28.0688,45,184.729293823242,0.231582924351389,246.165610604267,0.126876831054688,0.825916290283203,2.97052001953125,4.3669810295105,-189.096267700195,0,"No-take","Y"
"163","npz6.27","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_stereo-BRUVs",-28.0562,113.4464,"BRUV",NA,6,"Lethrinidae Lethrinus miniatus_BRUV",20210512,"npz6.30","NPZ6","Y",39,12,28,40,9,0,0,0.03125,0,0,30,0,0,0.03125,32,3,0,113.4464,-28.0562,55,40.7483825683594,1.56374171924552,45.6908951932308,0.642093658447266,5.24827671051025,18.8813781738281,8.13420295715332,-48.8825836181641,0,NA,NA
"164","npz6.27","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0688,113.2892,"BOSS","2021-05_Abrolhos_BOSS_npz6.27",0,"Mullidae Parupeneus spilurus_BOSS",20210513,"npz6.27","NPZ6","Y",186,0,80,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.2892,-28.0688,45,184.729293823242,0.231582924351389,246.165610604267,0.126876831054688,0.825916290283203,2.97052001953125,4.3669810295105,-189.096267700195,0,"No-take","Y"
"165","npz6.27","Mullidae Parupeneus spilurus","2021-05_Abrolhos_stereo-BRUVs",-28.0562,113.4464,"BRUV",NA,1,"Mullidae Parupeneus spilurus_BRUV",20210512,"npz6.30","NPZ6","Y",39,12,28,40,9,0,0,0.03125,0,0,30,0,0,0.03125,32,3,0,113.4464,-28.0562,55,40.7483825683594,1.56374171924552,45.6908951932308,0.642093658447266,5.24827671051025,18.8813781738281,8.13420295715332,-48.8825836181641,0,NA,NA
"166","npz6.28","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0937,113.429,"BOSS","2021-05_Abrolhos_BOSS_npz6.28",0,"Labridae Choerodon rubescens_BOSS",20210513,"npz6.28","NPZ6","Y",47.3,5,75,80,0,0,0,0.860759493670886,0,0,10,0,0,0.0126582278481013,79,1.11666666666667,0.323731771513093,113.429,-28.0937,36,43.8195304870605,0.490016653962458,88.982874871197,-0.62653112411499,1.69587087631226,5.83591461181641,16.464916229248,-60.2844467163086,0,"No-take","Y"
"167","npz6.28","Labridae Choerodon rubescens","2021-05_Abrolhos_stereo-BRUVs",-28.1237,113.3663,"BRUV",NA,0,"Labridae Choerodon rubescens_BRUV",20210512,"out6.1","NPZ6","Y",149,9,31,40,0,0,0,0,0,1,0,0,0,0.964285714285714,28,0.166666666666667,0.514495755427527,113.3663,-28.1237,67,149.110305786133,0.373563861906889,251.433780577935,-0.590368270874023,1.3106746673584,4.21206665039062,-30.7406787872314,-118.36962890625,0.0357142857142857,NA,NA
"168","npz6.28","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0937,113.429,"BOSS","2021-05_Abrolhos_BOSS_npz6.28",5,"Labridae Coris auricularis_BOSS",20210513,"npz6.28","NPZ6","Y",47.3,5,75,80,0,0,0,0.860759493670886,0,0,10,0,0,0.0126582278481013,79,1.11666666666667,0.323731771513093,113.429,-28.0937,36,43.8195304870605,0.490016653962458,88.982874871197,-0.62653112411499,1.69587087631226,5.83591461181641,16.464916229248,-60.2844467163086,0,"No-take","Y"
"169","npz6.28","Labridae Coris auricularis","2021-05_Abrolhos_stereo-BRUVs",-28.1237,113.3663,"BRUV",NA,0,"Labridae Coris auricularis_BRUV",20210512,"out6.1","NPZ6","Y",149,9,31,40,0,0,0,0,0,1,0,0,0,0.964285714285714,28,0.166666666666667,0.514495755427527,113.3663,-28.1237,67,149.110305786133,0.373563861906889,251.433780577935,-0.590368270874023,1.3106746673584,4.21206665039062,-30.7406787872314,-118.36962890625,0.0357142857142857,NA,NA
"170","npz6.28","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0937,113.429,"BOSS","2021-05_Abrolhos_BOSS_npz6.28",1,"Labridae Suezichthys cyanolaemus_BOSS",20210513,"npz6.28","NPZ6","Y",47.3,5,75,80,0,0,0,0.860759493670886,0,0,10,0,0,0.0126582278481013,79,1.11666666666667,0.323731771513093,113.429,-28.0937,36,43.8195304870605,0.490016653962458,88.982874871197,-0.62653112411499,1.69587087631226,5.83591461181641,16.464916229248,-60.2844467163086,0,"No-take","Y"
"171","npz6.28","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_stereo-BRUVs",-28.1237,113.3663,"BRUV",NA,0,"Labridae Suezichthys cyanolaemus_BRUV",20210512,"out6.1","NPZ6","Y",149,9,31,40,0,0,0,0,0,1,0,0,0,0.964285714285714,28,0.166666666666667,0.514495755427527,113.3663,-28.1237,67,149.110305786133,0.373563861906889,251.433780577935,-0.590368270874023,1.3106746673584,4.21206665039062,-30.7406787872314,-118.36962890625,0.0357142857142857,NA,NA
"172","npz6.28","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0937,113.429,"BOSS","2021-05_Abrolhos_BOSS_npz6.28",0,"Lethrinidae Lethrinus miniatus_BOSS",20210513,"npz6.28","NPZ6","Y",47.3,5,75,80,0,0,0,0.860759493670886,0,0,10,0,0,0.0126582278481013,79,1.11666666666667,0.323731771513093,113.429,-28.0937,36,43.8195304870605,0.490016653962458,88.982874871197,-0.62653112411499,1.69587087631226,5.83591461181641,16.464916229248,-60.2844467163086,0,"No-take","Y"
"173","npz6.28","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_stereo-BRUVs",-28.1237,113.3663,"BRUV",NA,0,"Lethrinidae Lethrinus miniatus_BRUV",20210512,"out6.1","NPZ6","Y",149,9,31,40,0,0,0,0,0,1,0,0,0,0.964285714285714,28,0.166666666666667,0.514495755427527,113.3663,-28.1237,67,149.110305786133,0.373563861906889,251.433780577935,-0.590368270874023,1.3106746673584,4.21206665039062,-30.7406787872314,-118.36962890625,0.0357142857142857,NA,NA
"174","npz6.28","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0937,113.429,"BOSS","2021-05_Abrolhos_BOSS_npz6.28",0,"Mullidae Parupeneus spilurus_BOSS",20210513,"npz6.28","NPZ6","Y",47.3,5,75,80,0,0,0,0.860759493670886,0,0,10,0,0,0.0126582278481013,79,1.11666666666667,0.323731771513093,113.429,-28.0937,36,43.8195304870605,0.490016653962458,88.982874871197,-0.62653112411499,1.69587087631226,5.83591461181641,16.464916229248,-60.2844467163086,0,"No-take","Y"
"175","npz6.28","Mullidae Parupeneus spilurus","2021-05_Abrolhos_stereo-BRUVs",-28.1237,113.3663,"BRUV",NA,0,"Mullidae Parupeneus spilurus_BRUV",20210512,"out6.1","NPZ6","Y",149,9,31,40,0,0,0,0,0,1,0,0,0,0.964285714285714,28,0.166666666666667,0.514495755427527,113.3663,-28.1237,67,149.110305786133,0.373563861906889,251.433780577935,-0.590368270874023,1.3106746673584,4.21206665039062,-30.7406787872314,-118.36962890625,0.0357142857142857,NA,NA
"176","npz6.29","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0837,113.4589,"BOSS","2021-05_Abrolhos_BOSS_npz6.29",0,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.29","NPZ6","Y",43.1,7,73,80,0,0,0,0.0617283950617284,0,0,7,0,0,0.851851851851852,81,0.923076923076923,0.268543077764787,113.4589,-28.0837,8,39.3594017028809,1.38164146531386,69.207020458219,-2.86072731018066,4.68674755096436,15.7775497436523,7.70193147659302,-47.0613327026367,0,"No-take","Y"
"177","npz6.29","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0837,113.4589,"BOSS","2021-05_Abrolhos_BOSS_npz6.29",5,"Labridae Coris auricularis_BOSS",20210511,"npz6.29","NPZ6","Y",43.1,7,73,80,0,0,0,0.0617283950617284,0,0,7,0,0,0.851851851851852,81,0.923076923076923,0.268543077764787,113.4589,-28.0837,8,39.3594017028809,1.38164146531386,69.207020458219,-2.86072731018066,4.68674755096436,15.7775497436523,7.70193147659302,-47.0613327026367,0,"No-take","Y"
"178","npz6.29","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0837,113.4589,"BOSS","2021-05_Abrolhos_BOSS_npz6.29",0,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.29","NPZ6","Y",43.1,7,73,80,0,0,0,0.0617283950617284,0,0,7,0,0,0.851851851851852,81,0.923076923076923,0.268543077764787,113.4589,-28.0837,8,39.3594017028809,1.38164146531386,69.207020458219,-2.86072731018066,4.68674755096436,15.7775497436523,7.70193147659302,-47.0613327026367,0,"No-take","Y"
"179","npz6.29","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0837,113.4589,"BOSS","2021-05_Abrolhos_BOSS_npz6.29",0,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.29","NPZ6","Y",43.1,7,73,80,0,0,0,0.0617283950617284,0,0,7,0,0,0.851851851851852,81,0.923076923076923,0.268543077764787,113.4589,-28.0837,8,39.3594017028809,1.38164146531386,69.207020458219,-2.86072731018066,4.68674755096436,15.7775497436523,7.70193147659302,-47.0613327026367,0,"No-take","Y"
"180","npz6.29","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0837,113.4589,"BOSS","2021-05_Abrolhos_BOSS_npz6.29",0,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.29","NPZ6","Y",43.1,7,73,80,0,0,0,0.0617283950617284,0,0,7,0,0,0.851851851851852,81,0.923076923076923,0.268543077764787,113.4589,-28.0837,8,39.3594017028809,1.38164146531386,69.207020458219,-2.86072731018066,4.68674755096436,15.7775497436523,7.70193147659302,-47.0613327026367,0,"No-take","Y"
"181","npz6.3","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0914,113.3864,"BOSS","2021-05_Abrolhos_BOSS_npz6.3",0,"Labridae Choerodon rubescens_BOSS",20210513,"npz6.3","NPZ6","Y",95.2,5,75,80,0,0,0,0,0,11,0,0,40,0.0727272727272727,55,2.49019607843137,0.784156847055685,113.3864,-28.0914,41,99.8103866577148,1.55805189655989,251.320989110434,-0.410014152526855,5.35100269317627,17.163818359375,-12.3357639312744,-87.4746246337891,0.927272727272727,"No-take","Y"
"182","npz6.3","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0914,113.3864,"BOSS","2021-05_Abrolhos_BOSS_npz6.3",0,"Labridae Coris auricularis_BOSS",20210513,"npz6.3","NPZ6","Y",95.2,5,75,80,0,0,0,0,0,11,0,0,40,0.0727272727272727,55,2.49019607843137,0.784156847055685,113.3864,-28.0914,41,99.8103866577148,1.55805189655989,251.320989110434,-0.410014152526855,5.35100269317627,17.163818359375,-12.3357639312744,-87.4746246337891,0.927272727272727,"No-take","Y"
"183","npz6.3","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0914,113.3864,"BOSS","2021-05_Abrolhos_BOSS_npz6.3",0,"Labridae Suezichthys cyanolaemus_BOSS",20210513,"npz6.3","NPZ6","Y",95.2,5,75,80,0,0,0,0,0,11,0,0,40,0.0727272727272727,55,2.49019607843137,0.784156847055685,113.3864,-28.0914,41,99.8103866577148,1.55805189655989,251.320989110434,-0.410014152526855,5.35100269317627,17.163818359375,-12.3357639312744,-87.4746246337891,0.927272727272727,"No-take","Y"
"184","npz6.3","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0914,113.3864,"BOSS","2021-05_Abrolhos_BOSS_npz6.3",0,"Lethrinidae Lethrinus miniatus_BOSS",20210513,"npz6.3","NPZ6","Y",95.2,5,75,80,0,0,0,0,0,11,0,0,40,0.0727272727272727,55,2.49019607843137,0.784156847055685,113.3864,-28.0914,41,99.8103866577148,1.55805189655989,251.320989110434,-0.410014152526855,5.35100269317627,17.163818359375,-12.3357639312744,-87.4746246337891,0.927272727272727,"No-take","Y"
"185","npz6.3","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0914,113.3864,"BOSS","2021-05_Abrolhos_BOSS_npz6.3",0,"Mullidae Parupeneus spilurus_BOSS",20210513,"npz6.3","NPZ6","Y",95.2,5,75,80,0,0,0,0,0,11,0,0,40,0.0727272727272727,55,2.49019607843137,0.784156847055685,113.3864,-28.0914,41,99.8103866577148,1.55805189655989,251.320989110434,-0.410014152526855,5.35100269317627,17.163818359375,-12.3357639312744,-87.4746246337891,0.927272727272727,"No-take","Y"
"186","npz6.30","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0912,113.3989,"BOSS","2021-05_Abrolhos_BOSS_npz6.30",0,"Labridae Choerodon rubescens_BOSS",20210513,"npz6.30","NPZ6","Y",87.9,5,75,80,0,0,0,0.645569620253165,0,1,0,0,0,0.341772151898734,79,1,0,113.3989,-28.0912,39,78.1960601806641,2.28904563652477,254.888162251681,-0.337979793548584,7.75569295883179,24.5689888000488,-0.289400577545166,-77.9066619873047,0.0126582278481013,"No-take","Y"
"187","npz6.30","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0912,113.3989,"BOSS","2021-05_Abrolhos_BOSS_npz6.30",0,"Labridae Coris auricularis_BOSS",20210513,"npz6.30","NPZ6","Y",87.9,5,75,80,0,0,0,0.645569620253165,0,1,0,0,0,0.341772151898734,79,1,0,113.3989,-28.0912,39,78.1960601806641,2.28904563652477,254.888162251681,-0.337979793548584,7.75569295883179,24.5689888000488,-0.289400577545166,-77.9066619873047,0.0126582278481013,"No-take","Y"
"188","npz6.30","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0912,113.3989,"BOSS","2021-05_Abrolhos_BOSS_npz6.30",0,"Labridae Suezichthys cyanolaemus_BOSS",20210513,"npz6.30","NPZ6","Y",87.9,5,75,80,0,0,0,0.645569620253165,0,1,0,0,0,0.341772151898734,79,1,0,113.3989,-28.0912,39,78.1960601806641,2.28904563652477,254.888162251681,-0.337979793548584,7.75569295883179,24.5689888000488,-0.289400577545166,-77.9066619873047,0.0126582278481013,"No-take","Y"
"189","npz6.30","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0912,113.3989,"BOSS","2021-05_Abrolhos_BOSS_npz6.30",0,"Lethrinidae Lethrinus miniatus_BOSS",20210513,"npz6.30","NPZ6","Y",87.9,5,75,80,0,0,0,0.645569620253165,0,1,0,0,0,0.341772151898734,79,1,0,113.3989,-28.0912,39,78.1960601806641,2.28904563652477,254.888162251681,-0.337979793548584,7.75569295883179,24.5689888000488,-0.289400577545166,-77.9066619873047,0.0126582278481013,"No-take","Y"
"190","npz6.30","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0912,113.3989,"BOSS","2021-05_Abrolhos_BOSS_npz6.30",0,"Mullidae Parupeneus spilurus_BOSS",20210513,"npz6.30","NPZ6","Y",87.9,5,75,80,0,0,0,0.645569620253165,0,1,0,0,0,0.341772151898734,79,1,0,113.3989,-28.0912,39,78.1960601806641,2.28904563652477,254.888162251681,-0.337979793548584,7.75569295883179,24.5689888000488,-0.289400577545166,-77.9066619873047,0.0126582278481013,"No-take","Y"
"191","npz6.31","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0711,113.3938,"BOSS","2021-05_Abrolhos_BOSS_npz6.31",0,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.31","NPZ6","Y",81.9,6,74,80,0,0,0,0.7,0,0,0,0,0,0.3,80,1,0,113.3938,-28.0711,16,73.4224166870117,2.01909355605363,239.142356451609,-1.07343626022339,6.96042585372925,24.905834197998,3.24979639053345,-76.6722106933594,0,"No-take","Y"
"192","npz6.31","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0711,113.3938,"BOSS","2021-05_Abrolhos_BOSS_npz6.31",0,"Labridae Coris auricularis_BOSS",20210511,"npz6.31","NPZ6","Y",81.9,6,74,80,0,0,0,0.7,0,0,0,0,0,0.3,80,1,0,113.3938,-28.0711,16,73.4224166870117,2.01909355605363,239.142356451609,-1.07343626022339,6.96042585372925,24.905834197998,3.24979639053345,-76.6722106933594,0,"No-take","Y"
"193","npz6.31","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0711,113.3938,"BOSS","2021-05_Abrolhos_BOSS_npz6.31",0,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.31","NPZ6","Y",81.9,6,74,80,0,0,0,0.7,0,0,0,0,0,0.3,80,1,0,113.3938,-28.0711,16,73.4224166870117,2.01909355605363,239.142356451609,-1.07343626022339,6.96042585372925,24.905834197998,3.24979639053345,-76.6722106933594,0,"No-take","Y"
"194","npz6.31","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0711,113.3938,"BOSS","2021-05_Abrolhos_BOSS_npz6.31",0,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.31","NPZ6","Y",81.9,6,74,80,0,0,0,0.7,0,0,0,0,0,0.3,80,1,0,113.3938,-28.0711,16,73.4224166870117,2.01909355605363,239.142356451609,-1.07343626022339,6.96042585372925,24.905834197998,3.24979639053345,-76.6722106933594,0,"No-take","Y"
"195","npz6.31","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0711,113.3938,"BOSS","2021-05_Abrolhos_BOSS_npz6.31",0,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.31","NPZ6","Y",81.9,6,74,80,0,0,0,0.7,0,0,0,0,0,0.3,80,1,0,113.3938,-28.0711,16,73.4224166870117,2.01909355605363,239.142356451609,-1.07343626022339,6.96042585372925,24.905834197998,3.24979639053345,-76.6722106933594,0,"No-take","Y"
"196","npz6.32","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0963,113.3837,"BOSS","2021-05_Abrolhos_BOSS_npz6.32",0,"Labridae Choerodon rubescens_BOSS",20210513,"npz6.32","NPZ6","Y",116,5,75,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.3837,-28.0963,42,111.587554931641,1.28244053075093,240.765714810077,-0.702932357788086,4.2629508972168,15.9317779541016,-20.4683284759521,-91.1192245483398,0,"No-take","Y"
"197","npz6.32","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0963,113.3837,"BOSS","2021-05_Abrolhos_BOSS_npz6.32",0,"Labridae Coris auricularis_BOSS",20210513,"npz6.32","NPZ6","Y",116,5,75,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.3837,-28.0963,42,111.587554931641,1.28244053075093,240.765714810077,-0.702932357788086,4.2629508972168,15.9317779541016,-20.4683284759521,-91.1192245483398,0,"No-take","Y"
"198","npz6.32","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0963,113.3837,"BOSS","2021-05_Abrolhos_BOSS_npz6.32",0,"Labridae Suezichthys cyanolaemus_BOSS",20210513,"npz6.32","NPZ6","Y",116,5,75,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.3837,-28.0963,42,111.587554931641,1.28244053075093,240.765714810077,-0.702932357788086,4.2629508972168,15.9317779541016,-20.4683284759521,-91.1192245483398,0,"No-take","Y"
"199","npz6.32","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0963,113.3837,"BOSS","2021-05_Abrolhos_BOSS_npz6.32",0,"Lethrinidae Lethrinus miniatus_BOSS",20210513,"npz6.32","NPZ6","Y",116,5,75,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.3837,-28.0963,42,111.587554931641,1.28244053075093,240.765714810077,-0.702932357788086,4.2629508972168,15.9317779541016,-20.4683284759521,-91.1192245483398,0,"No-take","Y"
"200","npz6.32","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0963,113.3837,"BOSS","2021-05_Abrolhos_BOSS_npz6.32",0,"Mullidae Parupeneus spilurus_BOSS",20210513,"npz6.32","NPZ6","Y",116,5,75,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.3837,-28.0963,42,111.587554931641,1.28244053075093,240.765714810077,-0.702932357788086,4.2629508972168,15.9317779541016,-20.4683284759521,-91.1192245483398,0,"No-take","Y"
"201","npz6.33","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0887,113.4437,"BOSS","2021-05_Abrolhos_BOSS_npz6.33",0,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.33","NPZ6","Y",28,5,75,80,0,0,0,0,0,0,79,0,0,0,79,3,0,113.4437,-28.0887,7,22.9055690765381,1.69738830911985,267.924879472374,4.05605602264404,5.85930824279785,15.8341636657715,29.7943782806396,-52.6999473571777,0,"No-take","Y"
"202","npz6.33","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0887,113.4437,"BOSS","2021-05_Abrolhos_BOSS_npz6.33",17,"Labridae Coris auricularis_BOSS",20210511,"npz6.33","NPZ6","Y",28,5,75,80,0,0,0,0,0,0,79,0,0,0,79,3,0,113.4437,-28.0887,7,22.9055690765381,1.69738830911985,267.924879472374,4.05605602264404,5.85930824279785,15.8341636657715,29.7943782806396,-52.6999473571777,0,"No-take","Y"
"203","npz6.33","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0887,113.4437,"BOSS","2021-05_Abrolhos_BOSS_npz6.33",1,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.33","NPZ6","Y",28,5,75,80,0,0,0,0,0,0,79,0,0,0,79,3,0,113.4437,-28.0887,7,22.9055690765381,1.69738830911985,267.924879472374,4.05605602264404,5.85930824279785,15.8341636657715,29.7943782806396,-52.6999473571777,0,"No-take","Y"
"204","npz6.33","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0887,113.4437,"BOSS","2021-05_Abrolhos_BOSS_npz6.33",2,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.33","NPZ6","Y",28,5,75,80,0,0,0,0,0,0,79,0,0,0,79,3,0,113.4437,-28.0887,7,22.9055690765381,1.69738830911985,267.924879472374,4.05605602264404,5.85930824279785,15.8341636657715,29.7943782806396,-52.6999473571777,0,"No-take","Y"
"205","npz6.33","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0887,113.4437,"BOSS","2021-05_Abrolhos_BOSS_npz6.33",2,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.33","NPZ6","Y",28,5,75,80,0,0,0,0,0,0,79,0,0,0,79,3,0,113.4437,-28.0887,7,22.9055690765381,1.69738830911985,267.924879472374,4.05605602264404,5.85930824279785,15.8341636657715,29.7943782806396,-52.6999473571777,0,"No-take","Y"
"206","npz6.34","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0563,113.549,"BOSS","2021-05_Abrolhos_BOSS_npz6.34",0,"Labridae Choerodon rubescens_BOSS",20210511,"npz6.34","NPZ6","Y",49.1,5,75,80,0,0,0,0.012987012987013,0,0,8,0,41,0.350649350649351,77,1.73846153846154,0.44289258986107,113.549,-28.0563,1,47.6597366333008,0.0540470509048706,91.2172387579838,0.114087104797363,0.229166984558105,0.787330627441406,-1.49726378917694,-46.1624717712402,0.532467532467532,"No-take","Y"
"207","npz6.34","Labridae Coris auricularis","2021-05_Abrolhos_BOSS",-28.0563,113.549,"BOSS","2021-05_Abrolhos_BOSS_npz6.34",0,"Labridae Coris auricularis_BOSS",20210511,"npz6.34","NPZ6","Y",49.1,5,75,80,0,0,0,0.012987012987013,0,0,8,0,41,0.350649350649351,77,1.73846153846154,0.44289258986107,113.549,-28.0563,1,47.6597366333008,0.0540470509048706,91.2172387579838,0.114087104797363,0.229166984558105,0.787330627441406,-1.49726378917694,-46.1624717712402,0.532467532467532,"No-take","Y"
"208","npz6.34","Labridae Suezichthys cyanolaemus","2021-05_Abrolhos_BOSS",-28.0563,113.549,"BOSS","2021-05_Abrolhos_BOSS_npz6.34",2,"Labridae Suezichthys cyanolaemus_BOSS",20210511,"npz6.34","NPZ6","Y",49.1,5,75,80,0,0,0,0.012987012987013,0,0,8,0,41,0.350649350649351,77,1.73846153846154,0.44289258986107,113.549,-28.0563,1,47.6597366333008,0.0540470509048706,91.2172387579838,0.114087104797363,0.229166984558105,0.787330627441406,-1.49726378917694,-46.1624717712402,0.532467532467532,"No-take","Y"
"209","npz6.34","Lethrinidae Lethrinus miniatus","2021-05_Abrolhos_BOSS",-28.0563,113.549,"BOSS","2021-05_Abrolhos_BOSS_npz6.34",1,"Lethrinidae Lethrinus miniatus_BOSS",20210511,"npz6.34","NPZ6","Y",49.1,5,75,80,0,0,0,0.012987012987013,0,0,8,0,41,0.350649350649351,77,1.73846153846154,0.44289258986107,113.549,-28.0563,1,47.6597366333008,0.0540470509048706,91.2172387579838,0.114087104797363,0.229166984558105,0.787330627441406,-1.49726378917694,-46.1624717712402,0.532467532467532,"No-take","Y"
"210","npz6.34","Mullidae Parupeneus spilurus","2021-05_Abrolhos_BOSS",-28.0563,113.549,"BOSS","2021-05_Abrolhos_BOSS_npz6.34",7,"Mullidae Parupeneus spilurus_BOSS",20210511,"npz6.34","NPZ6","Y",49.1,5,75,80,0,0,0,0.012987012987013,0,0,8,0,41,0.350649350649351,77,1.73846153846154,0.44289258986107,113.549,-28.0563,1,47.6597366333008,0.0540470509048706,91.2172387579838,0.114087104797363,0.229166984558105,0.787330627441406,-1.49726378917694,-46.1624717712402,0.532467532467532,"No-take","Y"
"211","npz6.35","Labridae Choerodon rubescens","2021-05_Abrolhos_BOSS",-28.0417,113.2744,"BOSS","2021-05_Abrolhos_BOSS_npz6.35",0,"Labridae Choerodon rubescens_BOSS",20210513,"npz6.35","NPZ6","Y",184,0,80,80,0,0,0,0,0,0,0,0,0,1,80,0,0,113.2744,-28.0417,44,183.333358764648,0.24203253134647,258.220412500081,0.129159927368164,0.773332595825195,2.53326416015625,11.7545528411865,-195.087905883789,0,"No-take","Y"
